Time,UTC TIME,anum,fnum,height,speed,angle,longitude,latitude
1605615869.0,2020-11-17 12:24:00,B8386,CCA1883,144.78,214.832,354.0,40.08531,116.61353
1605615879.0,2020-11-17 12:24:30,B8386,CCA1883,251.46,281.504,353.0,40.08531,116.61353
1605615902.0,2020-11-17 12:25:00,B8386,CCA1883,472.44,292.616,358.0,40.09838,116.61145
1605615935.0,2020-11-17 12:25:30,B8386,CCA1883,784.86,298.172,28.0,40.13058,116.62799
1605615972.0,2020-11-17 12:26:00,B8386,CCA1883,1028.7,300.024,29.0,40.14628,116.63935
1605615993.0,2020-11-17 12:26:30,B8386,CCA1883,1097.28,400.032,69.0,40.1649,116.65645
1605616020.0,2020-11-17 12:27:00,B8386,CCA1883,1264.92,470.408,84.0,40.17169000000001,116.70386
1605616056.0,2020-11-17 12:27:30,B8386,CCA1883,1463.04,500.04,83.0,40.17558,116.75079
1605616090.0,2020-11-17 12:28:00,B8386,CCA1883,1463.04,500.04,83.0,40.18117,116.81458
1605616114.0,2020-11-17 12:28:30,B8386,CCA1883,1569.72,505.596,63.0,40.18631,116.83954
1605616152.0,2020-11-17 12:29:00,B8386,CCA1883,2141.22,516.7080000000002,65.0,40.2095,116.90446
1605616174.0,2020-11-17 12:29:30,B8386,CCA1883,2430.78,555.6,65.0,40.22123,116.93823
1605616209.0,2020-11-17 12:30:00,B8386,CCA1883,2910.84,577.8240000000002,70.0,40.24063,116.99994
1605616235.0,2020-11-17 12:30:30,B8386,CCA1883,3375.66,570.4159999999998,102.0,40.23857,117.03119
1605616264.0,2020-11-17 12:31:00,B8386,CCA1883,3695.7,563.008,144.0,40.20222,117.07776
1605616293.0,2020-11-17 12:31:30,B8386,CCA1883,4236.72,577.8240000000002,155.0,40.16411,117.10015
1605616325.0,2020-11-17 12:32:00,B8386,CCA1883,4663.44,575.972,155.0,40.13408,117.11794
1605616356.0,2020-11-17 12:32:30,B8386,CCA1883,4998.72,605.604,155.0,40.08655,117.14606
1605616384.0,2020-11-17 12:33:00,B8386,CCA1883,5265.42,622.2719999999998,155.0,40.03343,117.1725
1605616415.0,2020-11-17 12:33:30,B8386,CCA1883,5646.42,592.64,198.0,40.01682,117.17125
1605616446.0,2020-11-17 12:34:00,B8386,CCA1883,5699.76,616.716,197.0,39.94102,117.14215
1605616482.0,2020-11-17 12:34:30,B8386,CCA1883,5699.76,651.904,196.0,39.89094,117.1239
1605616503.0,2020-11-17 12:35:00,B8386,CCA1883,5699.76,653.756,196.0,39.89094,117.1239
1605616538.0,2020-11-17 12:35:30,B8386,CCA1883,5699.76,683.388,177.0,39.82311,117.10229
1605616560.0,2020-11-17 12:36:00,B8386,CCA1883,5852.16,700.056,178.0,39.75485,117.10476
1605616590.0,2020-11-17 12:36:30,B8386,CCA1883,6233.16,707.4639999999998,178.0,39.70193,117.10709
1605616629.0,2020-11-17 12:37:00,B8386,CCA1883,6850.38,672.2760000000002,178.0,39.63383,117.11005
1605616660.0,2020-11-17 12:37:30,B8386,CCA1883,7018.02,694.5,178.0,39.58314,117.11188
1605616686.0,2020-11-17 12:38:00,B8386,CCA1883,7239.0,709.316,178.0,39.57015,117.11237
1605616712.0,2020-11-17 12:38:30,B8386,CCA1883,7467.6,716.7239999999998,178.0,39.4937,117.11533
1605616743.0,2020-11-17 12:39:00,B8386,CCA1883,7764.78,716.7239999999998,178.0,39.43387,117.11766
1605616770.0,2020-11-17 12:39:30,B8386,CCA1883,7978.14,722.28,178.0,39.38937,117.11945
1605616802.0,2020-11-17 12:40:00,B8386,CCA1883,8107.68,735.2439999999998,178.0,39.33032,117.12166
1605616832.0,2020-11-17 12:40:30,B8386,CCA1883,8107.68,729.688,178.0,39.27608,117.12381
1605616872.0,2020-11-17 12:41:00,B8386,CCA1883,8107.68,727.836,178.0,39.21181,117.12632
1605616890.0,2020-11-17 12:41:30,B8386,CCA1883,8107.68,737.096,178.0,39.17888,117.12762
1605616925.0,2020-11-17 12:42:00,B8386,CCA1883,8107.68,748.2080000000002,178.0,39.11105,117.13013
1605616958.0,2020-11-17 12:42:30,B8386,CCA1883,8107.68,748.2080000000002,178.0,39.03969,117.13295
1605616984.0,2020-11-17 12:43:00,B8386,CCA1883,8107.68,748.2080000000002,178.0,39.00238,117.13438
1605617010.0,2020-11-17 12:43:30,B8386,CCA1883,8107.68,744.5039999999998,178.0,38.97807,117.13533
1605617052.0,2020-11-17 12:44:00,B8386,CCA1883,8328.66,750.06,178.0,38.89114,117.13873
1605617077.0,2020-11-17 12:44:30,B8386,CCA1883,8503.92,759.32,178.0,38.84612,117.14043999999998
1605617112.0,2020-11-17 12:45:00,B8386,CCA1883,8808.72,763.0239999999999,178.0,38.76375,117.14357
1605617148.0,2020-11-17 12:45:30,B8386,CCA1883,9166.86,774.1360000000002,178.0,38.70265,117.14587
1605617161.0,2020-11-17 12:46:00,B8386,CCA1883,9265.92,777.84,178.0,38.658,117.14758
1605617191.0,2020-11-17 12:46:30,B8386,CCA1883,9502.14,781.544,178.0,38.60454,117.14961
1605617231.0,2020-11-17 12:47:00,B8386,CCA1883,9829.8,790.804,178.0,38.5473,117.15173
1605617263.0,2020-11-17 12:47:30,B8386,CCA1883,10142.22,788.952,178.0,38.47499000000001,117.1545
1605617283.0,2020-11-17 12:48:00,B8386,CCA1883,10271.76,788.952,178.0,38.4288,117.15628999999998
1605617319.0,2020-11-17 12:48:30,B8386,CCA1883,10599.42,792.6560000000002,178.0,38.37078,117.15843999999998
1605617343.0,2020-11-17 12:49:00,B8386,CCA1883,10828.02,792.6560000000002,178.0,38.30434,117.16095
1605617371.0,2020-11-17 12:49:30,B8386,CCA1883,11041.38,792.6560000000002,178.0,38.27772,117.16202
1605617414.0,2020-11-17 12:50:00,B8386,CCA1883,11247.12,792.6560000000002,178.0,38.16851,117.16597
1605617432.0,2020-11-17 12:50:30,B8386,CCA1883,11346.18,792.6560000000002,178.0,38.15039,117.16662
1605617460.0,2020-11-17 12:51:00,B8386,CCA1883,11597.64,792.6560000000002,178.0,38.10269,117.16843
1605617495.0,2020-11-17 12:51:30,B8386,CCA1883,11841.48,774.1360000000002,178.0,38.10269,117.16843
1605617533.0,2020-11-17 12:52:00,B8386,CCA1883,11917.68,774.1360000000002,178.0,37.92592,117.17498
1605617562.0,2020-11-17 12:52:30,B8386,CCA1883,11917.68,768.58,178.0,37.92592,117.17498
1605617603.0,2020-11-17 12:53:00,B8386,CCA1883,11917.68,763.0239999999999,178.0,37.8484,117.1779
1605617613.0,2020-11-17 12:53:30,B8386,CCA1883,11917.68,763.0239999999999,178.0,37.78492,117.18035
1605617643.0,2020-11-17 12:54:00,B8386,CCA1883,11917.68,755.6160000000001,178.0,37.73268,117.18227
1605617678.0,2020-11-17 12:54:30,B8386,CCA1883,11917.68,753.7639999999999,178.0,37.71227,117.18304
1605617714.0,2020-11-17 12:55:00,B8386,CCA1883,11917.68,750.06,178.0,37.58615,117.18771
