Time,UTC TIME,anum,fnum,height,speed,angle,longitude,latitude
1605529540.0,2020-11-16 12:25:30,B5977,CCA1884,45.72,7.407999999999999,84.0,40.08311,116.61388
1605529560.0,2020-11-16 12:26:00,B5977,CCA1884,304.8,292.616,354.0,40.08311,116.61388
1605529594.0,2020-11-16 12:26:30,B5977,CCA1884,678.18,292.616,354.0,40.11602,116.61488
1605529633.0,2020-11-16 12:27:00,B5977,CCA1884,868.68,437.072,33.0,40.15084,116.64197
1605529657.0,2020-11-16 12:27:30,B5977,CCA1884,1051.56,464.852,46.0,40.16954000000001,116.67291000000002
1605529688.0,2020-11-16 12:28:00,B5977,CCA1884,1104.9,464.852,46.0,40.17365,116.72468
1605529713.0,2020-11-16 12:28:30,B5977,CCA1884,1272.54,494.484,84.0,40.17365,116.72468
1605529740.0,2020-11-16 12:29:00,B5977,CCA1884,1409.7,514.856,83.0,40.17902,116.79004
1605529771.0,2020-11-16 12:29:30,B5977,CCA1884,1760.22,531.524,64.0,40.17902,116.79004
1605529808.0,2020-11-16 12:30:00,B5977,CCA1884,2278.38,531.524,64.0,40.2122,116.91187
1605529830.0,2020-11-16 12:30:30,B5977,CCA1884,2545.08,531.524,64.0,40.2122,116.91187
1605529870.0,2020-11-16 12:31:00,B5977,CCA1884,3223.26,531.524,64.0,40.21522,117.00321
1605529890.0,2020-11-16 12:31:30,B5977,CCA1884,3337.56,494.484,152.0,40.19572,117.02019
1605529932.0,2020-11-16 12:32:00,B5977,CCA1884,3741.42,592.64,169.0,40.12477,117.03891000000002
1605529952.0,2020-11-16 12:32:30,B5977,CCA1884,3985.26,592.64,169.0,40.12477,117.03891000000002
1605529993.0,2020-11-16 12:33:00,B5977,CCA1884,4503.42,625.976,169.0,40.04167,117.05939
1605530021.0,2020-11-16 12:33:30,B5977,CCA1884,4899.66,625.976,169.0,39.99088,117.07001
1605530047.0,2020-11-16 12:34:00,B5977,CCA1884,5189.22,663.0160000000002,171.0,39.94675,117.07684
1605530073.0,2020-11-16 12:34:30,B5977,CCA1884,5486.4,681.5360000000002,196.0,39.89266,117.06146
1605530103.0,2020-11-16 12:35:00,B5977,CCA1884,5692.14,705.612,195.0,39.8895,117.06036
1605530134.0,2020-11-16 12:35:30,B5977,CCA1884,5699.76,720.428,194.0,39.79674,117.03013
1605530164.0,2020-11-16 12:36:00,B5977,CCA1884,5699.76,714.872,194.0,39.74774,117.01453
1605530199.0,2020-11-16 12:36:30,B5977,CCA1884,5859.78,720.428,193.0,39.67419,116.99304
1605530224.0,2020-11-16 12:37:00,B5977,CCA1884,6134.1,740.8,175.0,39.67419,116.99304
1605530258.0,2020-11-16 12:37:30,B5977,CCA1884,6461.76,761.172,176.0,39.58826,116.99896
1605530284.0,2020-11-16 12:38:00,B5977,CCA1884,6743.7,772.284,176.0,39.51343,117.00469
1605530310.0,2020-11-16 12:38:30,B5977,CCA1884,7056.12,772.284,176.0,39.46378,117.00867
1605530347.0,2020-11-16 12:39:00,B5977,CCA1884,7421.88,781.544,176.0,39.41746,117.01239
1605530375.0,2020-11-16 12:39:30,B5977,CCA1884,7498.08,790.804,176.0,39.36873,117.0164
1605530404.0,2020-11-16 12:40:00,B5977,CCA1884,7498.08,794.508,176.0,39.29128,117.02261
1605530434.0,2020-11-16 12:40:30,B5977,CCA1884,7498.08,792.6560000000002,176.0,39.2433,117.02649
1605530462.0,2020-11-16 12:41:00,B5977,CCA1884,7498.08,792.6560000000002,176.0,39.21584,117.0287
1605530500.0,2020-11-16 12:41:30,B5977,CCA1884,7665.72,801.916,176.0,39.09274,117.03867
1605530520.0,2020-11-16 12:42:00,B5977,CCA1884,7818.12,813.028,176.0,39.06949,117.04052
1605530560.0,2020-11-16 12:42:30,B5977,CCA1884,8107.68,831.548,176.0,39.01936,117.04458
1605530584.0,2020-11-16 12:43:00,B5977,CCA1884,8282.94,837.1039999999998,176.0,38.91586,117.05292
1605530625.0,2020-11-16 12:43:30,B5977,CCA1884,8557.26,857.4760000000001,176.0,38.90678,117.05365
1605530655.0,2020-11-16 12:44:00,B5977,CCA1884,8740.14,868.5880000000002,176.0,38.78036,117.06374
1605530687.0,2020-11-16 12:44:30,B5977,CCA1884,8923.02,881.552,176.0,38.72238,117.06836
1605530700.0,2020-11-16 12:45:00,B5977,CCA1884,8999.22,883.404,176.0,38.68318,117.07151
1605530741.0,2020-11-16 12:45:30,B5977,CCA1884,9258.3,896.368,176.0,38.59314000000001,117.07873
1605530777.0,2020-11-16 12:46:00,B5977,CCA1884,9624.06,905.628,176.0,38.53976,117.08291
1605530802.0,2020-11-16 12:46:30,B5977,CCA1884,9959.34,905.628,176.0,38.44121,117.09076
1605530830.0,2020-11-16 12:47:00,B5977,CCA1884,10233.66,888.96,176.0,38.38479,117.09521
1605530854.0,2020-11-16 12:47:30,B5977,CCA1884,10546.08,883.404,176.0,38.35029,117.09796
1605530887.0,2020-11-16 12:48:00,B5977,CCA1884,10698.48,879.7,176.0,38.29189,117.10251
1605530915.0,2020-11-16 12:48:30,B5977,CCA1884,10698.48,879.7,176.0,38.22828,117.10751
1605530950.0,2020-11-16 12:49:00,B5977,CCA1884,10698.48,879.7,176.0,38.12358,117.11569
1605530999.0,2020-11-16 12:49:30,B5977,CCA1884,10698.48,879.7,176.0,38.09926,117.11759
1605531017.0,2020-11-16 12:50:00,B5977,CCA1884,10698.48,879.7,176.0,37.96111,117.1284
1605531035.0,2020-11-16 12:50:30,B5977,CCA1884,10698.48,883.404,176.0,37.96111,117.1284
1605531070.0,2020-11-16 12:51:00,B5977,CCA1884,10698.48,883.404,176.0,37.87454,117.13512
1605531092.0,2020-11-16 12:51:30,B5977,CCA1884,10698.48,885.2560000000002,176.0,37.79805,117.14102
1605531130.0,2020-11-16 12:52:00,B5977,CCA1884,10698.48,887.1080000000002,176.0,37.79805,117.14102
1605531152.0,2020-11-16 12:52:30,B5977,CCA1884,10698.48,887.1080000000002,176.0,37.69837,117.14871
1605531196.0,2020-11-16 12:53:00,B5977,CCA1884,10698.48,887.1080000000002,176.0,37.69837,117.14871
1605531211.0,2020-11-16 12:53:30,B5977,CCA1884,10698.48,887.1080000000002,176.0,37.69837,117.14871
1605531240.0,2020-11-16 12:54:00,B5977,CCA1884,10698.48,887.1080000000002,176.0,37.69837,117.14871
1605531275.0,2020-11-16 12:54:30,B5977,CCA1884,10698.48,887.1080000000002,176.0,37.69837,117.14871
1605531304.25,2020-11-16 12:55:00,B5977,CCA1884,10698.48,887.5710000000001,176.0,37.566325,117.15886
1605531333.5,2020-11-16 12:55:30,B5977,CCA1884,10698.48,888.0340000000001,176.0,37.43428,117.16901
1605531362.75,2020-11-16 12:56:00,B5977,CCA1884,10698.48,888.4970000000001,176.0,37.30223500000001,117.17916
1605531392.0,2020-11-16 12:56:30,B5977,CCA1884,10698.48,888.96,176.0,37.17019000000001,117.18931
1605531424.0,2020-11-16 12:57:00,B5977,CCA1884,10698.48,892.664,176.0,37.07533,117.19653999999998
1605531452.0,2020-11-16 12:57:30,B5977,CCA1884,10698.48,892.664,176.0,36.99711,117.20251
1605531483.0,2020-11-16 12:58:00,B5977,CCA1884,10698.48,888.96,176.0,36.9358,117.20716000000002
1605531512.0,2020-11-16 12:58:30,B5977,CCA1884,10698.48,887.1080000000002,176.0,36.867,117.21284
1605531548.0,2020-11-16 12:59:00,B5977,CCA1884,10698.48,900.072,168.0,36.80718,117.22348
1605531583.0,2020-11-16 12:59:30,B5977,CCA1884,10698.48,898.22,166.0,36.72115,117.24867
1605531615.0,2020-11-16 13:00:00,B5977,CCA1884,10698.48,900.072,166.0,36.66096,117.26658
1605531645.0,2020-11-16 13:00:30,B5977,CCA1884,10698.48,898.22,166.0,36.57536,117.29198
1605531664.0,2020-11-16 13:01:00,B5977,CCA1884,10698.48,896.368,166.0,36.55394,117.29839
1605531691.0,2020-11-16 13:01:30,B5977,CCA1884,10698.48,900.072,166.0,36.51178,117.31092
1605531731.0,2020-11-16 13:02:00,B5977,CCA1884,10698.48,896.368,166.0,36.39006,117.34715
1605531761.0,2020-11-16 13:02:30,B5977,CCA1884,10698.48,896.368,166.0,36.32029,117.36782
1605531786.0,2020-11-16 13:03:00,B5977,CCA1884,10698.48,896.368,166.0,36.26788,117.38342
1605531810.0,2020-11-16 13:03:30,B5977,CCA1884,10698.48,896.368,166.0,36.23831,117.39218
1605531840.0,2020-11-16 13:04:00,B5977,CCA1884,10698.48,894.5160000000002,166.0,36.15852,117.41575
1605531872.0,2020-11-16 13:04:30,B5977,CCA1884,10698.48,892.664,166.0,36.0777,117.43964
1605531907.0,2020-11-16 13:05:00,B5977,CCA1884,10698.48,890.812,166.0,36.01393,117.45834
1605531933.0,2020-11-16 13:05:30,B5977,CCA1884,10698.48,890.812,166.0,35.95551,117.47552
1605531962.0,2020-11-16 13:06:00,B5977,CCA1884,10698.48,892.664,167.0,35.93772,117.48072
1605531994.0,2020-11-16 13:06:30,B5977,CCA1884,10698.48,890.812,166.0,35.8448,117.50795
1605532026.0,2020-11-16 13:07:00,B5977,CCA1884,10698.48,892.664,166.0,35.76869,117.53014
1605532057.0,2020-11-16 13:07:30,B5977,CCA1884,10698.48,892.664,166.0,35.69275,117.55228
1605532089.0,2020-11-16 13:08:00,B5977,CCA1884,10698.48,892.664,167.0,35.63159,117.57013
1605532113.0,2020-11-16 13:08:30,B5977,CCA1884,10698.48,894.5160000000002,166.0,35.58096,117.58484
1605532144.0,2020-11-16 13:09:00,B5977,CCA1884,10698.48,896.368,166.0,35.50076,117.60813
1605532173.0,2020-11-16 13:09:30,B5977,CCA1884,10698.48,898.22,166.0,35.45013,117.62278
1605532210.0,2020-11-16 13:10:00,B5977,CCA1884,10698.48,900.072,166.0,35.34209,117.65405
1605532246.0,2020-11-16 13:10:30,B5977,CCA1884,10698.48,898.22,166.0,35.26497,117.67638999999998
1605532265.0,2020-11-16 13:11:00,B5977,CCA1884,10698.48,898.22,166.0,35.26497,117.67638999999998
1605532291.0,2020-11-16 13:11:30,B5977,CCA1884,10698.48,898.22,166.0,35.16905,117.70397
1605532327.0,2020-11-16 13:12:00,B5977,CCA1884,10698.48,900.072,166.0,35.09908,117.724
1605532352.0,2020-11-16 13:12:30,B5977,CCA1884,10698.48,900.072,166.0,35.050670000000004,117.7379
1605532383.0,2020-11-16 13:13:00,B5977,CCA1884,10698.48,900.072,166.0,34.96472,117.76256
1605532412.0,2020-11-16 13:13:30,B5977,CCA1884,10698.48,900.072,166.0,34.91935,117.77561
1605532444.0,2020-11-16 13:14:00,B5977,CCA1884,10698.48,896.368,166.0,34.84733,117.79615
1605532474.0,2020-11-16 13:14:30,B5977,CCA1884,10698.48,900.072,164.0,34.76926,117.8223
1605532500.0,2020-11-16 13:15:00,B5977,CCA1884,10698.48,875.9960000000002,174.0,34.74259,117.83123
1605532543.0,2020-11-16 13:15:30,B5977,CCA1884,10698.48,874.1439999999999,178.0,34.631879999999995,117.83885
1605532565.0,2020-11-16 13:16:00,B5977,CCA1884,10698.48,883.404,173.0,34.631879999999995,117.83885
1605532590.0,2020-11-16 13:16:30,B5977,CCA1884,10698.48,888.96,169.0,34.551590000000004,117.84647
1605532627.0,2020-11-16 13:17:00,B5977,CCA1884,10698.48,900.072,163.0,34.45415,117.87237
1605532662.0,2020-11-16 13:17:30,B5977,CCA1884,10698.48,900.072,163.0,34.36058,117.90596
1605532681.0,2020-11-16 13:18:00,B5977,CCA1884,10698.48,901.924,163.0,34.36058,117.90596
1605532717.0,2020-11-16 13:18:30,B5977,CCA1884,10698.48,900.072,163.0,34.24731,117.9463
1605532747.0,2020-11-16 13:19:00,B5977,CCA1884,10698.48,900.072,163.0,34.19096,117.96682
1605532770.0,2020-11-16 13:19:30,B5977,CCA1884,10698.48,898.22,162.0,34.13336,117.98796000000002
1605532806.0,2020-11-16 13:20:00,B5977,CCA1884,10698.48,894.5160000000002,163.0,34.07512,118.00924
1605532831.0,2020-11-16 13:20:30,B5977,CCA1884,10698.48,894.5160000000002,163.0,34.00786,118.03369
1605532863.0,2020-11-16 13:21:00,B5977,CCA1884,10698.48,898.22,163.0,33.96204,118.05034
1605532894.0,2020-11-16 13:21:30,B5977,CCA1884,10698.48,901.924,163.0,33.8795,118.08066
1605532924.0,2020-11-16 13:22:00,B5977,CCA1884,10698.48,901.924,163.0,33.80675,118.1151
1605532954.0,2020-11-16 13:22:30,B5977,CCA1884,10698.48,931.556,149.0,33.78999,118.12471
1605532983.0,2020-11-16 13:23:00,B5977,CCA1884,10698.48,940.816,145.0,33.71816,118.17358
1605533013.0,2020-11-16 13:23:30,B5977,CCA1884,10698.48,942.668,145.0,33.61761,118.25678
1605533041.0,2020-11-16 13:24:00,B5977,CCA1884,10698.48,950.076,145.0,33.57855,118.28905
1605533072.0,2020-11-16 13:24:30,B5977,CCA1884,10698.48,953.78,145.0,33.504,118.35066
1605533100.0,2020-11-16 13:25:00,B5977,CCA1884,10698.48,959.336,145.0,33.46482,118.38307
1605533135.0,2020-11-16 13:25:30,B5977,CCA1884,10698.48,961.188,145.0,33.39243,118.44293
1605533164.0,2020-11-16 13:26:00,B5977,CCA1884,10698.48,961.188,145.0,33.33755,118.48822
1605533201.0,2020-11-16 13:26:30,B5977,CCA1884,10698.48,959.336,145.0,33.27009,118.54377
1605533231.0,2020-11-16 13:27:00,B5977,CCA1884,10698.48,959.336,145.0,33.21665,118.58766
1605533262.0,2020-11-16 13:27:30,B5977,CCA1884,10698.48,959.336,145.0,33.1837,118.61472
1605533280.0,2020-11-16 13:28:00,B5977,CCA1884,10698.48,961.188,144.0,33.10652,118.67849
1605533322.0,2020-11-16 13:28:30,B5977,CCA1884,10698.48,964.892,144.0,33.0162,118.75369
1605533351.0,2020-11-16 13:29:00,B5977,CCA1884,10698.48,964.892,145.0,32.976440000000004,118.78665
1605533378.0,2020-11-16 13:29:30,B5977,CCA1884,10698.48,964.892,145.0,32.8992,118.85048
1605533404.0,2020-11-16 13:30:00,B5977,CCA1884,10668.0,964.892,145.0,32.85503,118.88692
1605533442.0,2020-11-16 13:30:30,B5977,CCA1884,10264.14,950.076,144.0,32.79358,118.9376
1605533462.0,2020-11-16 13:31:00,B5977,CCA1884,10066.02,935.26,144.0,32.75134,118.97276
1605533492.0,2020-11-16 13:31:30,B5977,CCA1884,9631.68,937.112,144.0,32.68274,119.02997
