Time,UTC TIME,anum,fnum,height,speed,angle,longitude,latitude
1606566135,2020-11-28 12:22:00,B5933,CCA1883,-15.24,294.468,354,40.08013,116.61444
1606566155,2020-11-28 12:22:30,B5933,CCA1883,327.66,294.468,354,40.09209,116.61269
1606566190,2020-11-28 12:23:00,B5933,CCA1883,495.3,322.248,14,40.11836,116.6178
1606566219,2020-11-28 12:23:30,B5933,CCA1883,1036.32,322.248,14,40.14944000000001,116.64056
1606566251,2020-11-28 12:24:00,B5933,CCA1883,1455.42,463.0,65,40.16671,116.65826
1606566272,2020-11-28 12:24:30,B5933,CCA1883,1767.84,494.484,87,40.16671,116.65826
1606566302,2020-11-28 12:25:00,B5933,CCA1883,1927.86,524.116,84,40.17316,116.7298
1606566332,2020-11-28 12:25:30,B5933,CCA1883,1950.72,516.7080000000002,82,40.18045,116.80789
1606566371,2020-11-28 12:26:00,B5933,CCA1883,2522.22,513.004,63,40.18045,116.80789
1606566393,2020-11-28 12:26:30,B5933,CCA1883,2819.4,527.82,65,40.18045,116.80789
1606566438,2020-11-28 12:27:00,B5933,CCA1883,3398.52,559.304,66,40.22732,116.95527
1606566451,2020-11-28 12:27:30,B5933,CCA1883,3550.92,559.304,66,40.22732,116.95527
1606566493,2020-11-28 12:28:00,B5933,CCA1883,4213.86,653.756,100,40.22732,116.95527
1606566526,2020-11-28 12:28:30,B5933,CCA1883,4640.58,661.164,146,40.16661,117.11981000000002
1606566564,2020-11-28 12:29:00,B5933,CCA1883,5151.12,659.312,193,40.10149000000001,117.10752
1606566574,2020-11-28 12:29:30,B5933,CCA1883,5311.14,659.312,191,40.10149000000001,117.10752
1606566604,2020-11-28 12:30:00,B5933,CCA1883,5638.8,674.128,188,40.03853,117.09521
1606566636,2020-11-28 12:30:30,B5933,CCA1883,5699.76,679.684,193,39.98232,117.08295
1606566666,2020-11-28 12:31:00,B5933,CCA1883,5699.76,674.128,194,39.94187,117.07006
1606566697,2020-11-28 12:31:30,B5933,CCA1883,5699.76,679.684,194,39.89848,117.05621
1606566730,2020-11-28 12:32:00,B5933,CCA1883,5699.76,679.684,194,39.83102,117.03485
1606566761,2020-11-28 12:32:30,B5933,CCA1883,5707.38,679.684,194,39.77623,117.01752
1606566786,2020-11-28 12:33:00,B5933,CCA1883,5920.74,701.908,190,39.74007,117.00636000000002
1606566819,2020-11-28 12:33:30,B5933,CCA1883,6316.98,740.8,175,39.67261,117.00696
1606566853,2020-11-28 12:34:00,B5933,CCA1883,6797.04,746.3560000000001,176,39.61349000000001,117.01178
1606566874,2020-11-28 12:34:30,B5933,CCA1883,7040.88,748.2080000000002,176,39.57916,117.01443
1606566915,2020-11-28 12:35:00,B5933,CCA1883,7498.08,763.0239999999999,176,39.5191,117.0189
1606566940,2020-11-28 12:35:30,B5933,CCA1883,7719.06,770.432,176,39.44344,117.02458
1606566960,2020-11-28 12:36:00,B5933,CCA1883,7886.7,788.952,176,39.41275,117.02686
1606566994,2020-11-28 12:36:30,B5933,CCA1883,8214.36,800.064,176,39.3757,117.02966
1606567025,2020-11-28 12:37:00,B5933,CCA1883,8511.54,803.768,176,39.31597,117.0343
1606567059,2020-11-28 12:37:30,B5933,CCA1883,8785.86,818.584,176,39.22054,117.04163
1606567090,2020-11-28 12:38:00,B5933,CCA1883,8877.3,811.176,176,39.14557,117.04744
1606567120,2020-11-28 12:38:30,B5933,CCA1883,9029.7,829.696,176,39.1084,117.05017
1606567141,2020-11-28 12:39:00,B5933,CCA1883,9204.96,829.696,176,39.06281,117.05353
1606567170,2020-11-28 12:39:30,B5933,CCA1883,9479.28,827.8439999999998,176,38.9834,117.05951
1606567201,2020-11-28 12:40:00,B5933,CCA1883,9784.08,822.288,176,38.91194,117.06488
1606567231,2020-11-28 12:40:30,B5933,CCA1883,10035.54,820.436,176,38.88139,117.06715
1606567261,2020-11-28 12:41:00,B5933,CCA1883,10355.58,813.028,176,38.8194,117.07172
1606567301,2020-11-28 12:41:30,B5933,CCA1883,10690.86,805.62,176,38.71024,117.07987
1606567321,2020-11-28 12:42:00,B5933,CCA1883,10698.48,814.88,176,38.67416,117.08234
1606567352,2020-11-28 12:42:30,B5933,CCA1883,10706.1,809.324,176,38.60768,117.08734
1606567392,2020-11-28 12:43:00,B5933,CCA1883,10698.48,801.916,176,38.54704,117.09181
1606567421,2020-11-28 12:43:30,B5933,CCA1883,10698.48,809.324,176,38.48134,117.09656
1606567441,2020-11-28 12:44:00,B5933,CCA1883,10698.48,813.028,176,38.4265,117.10065
1606567473,2020-11-28 12:44:30,B5933,CCA1883,10698.48,809.324,176,38.39256,117.10321
1606567512,2020-11-28 12:45:00,B5933,CCA1883,10698.48,800.064,176,38.28563,117.11121
1606567543,2020-11-28 12:45:30,B5933,CCA1883,10698.48,796.36,176,38.22358,117.11563
1606567563,2020-11-28 12:46:00,B5933,CCA1883,10698.48,796.36,176,38.18778,117.1182
1606567593,2020-11-28 12:46:30,B5933,CCA1883,10698.48,790.804,176,38.12416,117.12285
1606567629,2020-11-28 12:47:00,B5933,CCA1883,10698.48,788.952,176,38.11464,117.12351
1606567658,2020-11-28 12:47:30,B5933,CCA1883,10698.48,788.952,176,38.01608,117.13062
1606567699,2020-11-28 12:48:00,B5933,CCA1883,10698.48,788.952,176,37.98839,117.13255
1606567722,2020-11-28 12:48:30,B5933,CCA1883,10698.48,790.804,176,37.87408,117.14085
1606567758,2020-11-28 12:49:00,B5933,CCA1883,10698.48,792.6560000000002,176,37.87408,117.14085
1606567789,2020-11-28 12:49:30,B5933,CCA1883,10698.48,794.508,176,37.76463,117.14868
1606567807,2020-11-28 12:50:00,B5933,CCA1883,10698.48,796.36,176,37.72286,117.15169
1606567832,2020-11-28 12:50:30,B5933,CCA1883,10698.48,792.6560000000002,176,37.72286,117.15169
1606567864,2020-11-28 12:51:00,B5933,CCA1883,10698.48,787.1,176,37.72286,117.15169
1606567897,2020-11-28 12:51:30,B5933,CCA1883,10698.48,783.3960000000002,176,37.52543,117.16602
1606567923,2020-11-28 12:52:00,B5933,CCA1883,10698.48,783.3960000000002,176,37.48036,117.16919
1606567951,2020-11-28 12:52:30,B5933,CCA1883,10698.48,777.84,176,37.46412,117.17038
1606567984,2020-11-28 12:53:00,B5933,CCA1883,10698.48,777.84,176,37.46412,117.17038
1606568015,2020-11-28 12:53:30,B5933,CCA1883,10698.48,777.84,177,37.30156,117.18193
1606568060,2020-11-28 12:54:00,B5933,CCA1883,10698.48,777.84,177,37.24389,117.18603
1606568075,2020-11-28 12:54:30,B5933,CCA1883,10698.48,777.84,177,37.24389,117.18603
1606568100,2020-11-28 12:55:00,B5933,CCA1883,10698.48,775.988,176,37.14082,117.19331
1606568132,2020-11-28 12:55:30,B5933,CCA1883,10698.48,775.988,177,37.06805,117.19841
1606568160,2020-11-28 12:56:00,B5933,CCA1883,10698.48,772.284,177,37.06606,117.19857
1606568190,2020-11-28 12:56:30,B5933,CCA1883,10698.48,770.432,177,36.95998,117.20606
1606568221,2020-11-28 12:57:00,B5933,CCA1883,10698.48,772.284,177,36.90629000000001,117.20978999999998
1606568262,2020-11-28 12:57:30,B5933,CCA1883,10698.48,790.804,174,36.8244,117.21904
1606568283,2020-11-28 12:58:00,B5933,CCA1883,10698.48,814.88,170,36.78864,117.22778
1606568312,2020-11-28 12:58:30,B5933,CCA1883,10698.48,814.88,170,36.72189,117.24831
1606568348,2020-11-28 12:59:00,B5933,CCA1883,10698.48,831.548,166,36.66226,117.2662
1606568372,2020-11-28 12:59:30,B5933,CCA1883,10698.48,831.548,166,36.61757,117.27952
1606568403,2020-11-28 13:00:00,B5933,CCA1883,10698.48,829.696,166,36.5308,117.30535
1606568431,2020-11-28 13:00:30,B5933,CCA1883,10698.48,829.696,166,36.47489,117.32195
1606568462,2020-11-28 13:01:00,B5933,CCA1883,10698.48,825.992,166,36.42773,117.33604
1606568493,2020-11-28 13:01:30,B5933,CCA1883,10698.48,824.14,166,36.35033,117.35905
1606568520,2020-11-28 13:02:00,B5933,CCA1883,10698.48,825.992,166,36.29539000000001,117.3753
1606568553,2020-11-28 13:02:30,B5933,CCA1883,10698.48,824.14,166,36.24426,117.39046
1606568580,2020-11-28 13:03:00,B5933,CCA1883,10698.48,824.14,166,36.18147,117.40902
1606568617,2020-11-28 13:03:30,B5933,CCA1883,10698.48,825.992,166,36.1235,117.42611
1606568651,2020-11-28 13:04:00,B5933,CCA1883,10698.48,825.992,166,36.0499,117.44774
1606568682,2020-11-28 13:04:30,B5933,CCA1883,10698.48,825.992,166,35.98352,117.46725
1606568706,2020-11-28 13:05:00,B5933,CCA1883,10698.48,825.992,166,35.94238,117.47932
1606568732,2020-11-28 13:05:30,B5933,CCA1883,10698.48,822.288,166,35.94238,117.47932
1606568767,2020-11-28 13:06:00,B5933,CCA1883,10698.48,813.028,166,35.80943,117.51835
1606568793,2020-11-28 13:06:30,B5933,CCA1883,10698.48,811.176,166,35.75635,117.53383999999998
1606568828,2020-11-28 13:07:00,B5933,CCA1883,10698.48,811.176,166,35.70934000000001,117.54746000000002
1606568857,2020-11-28 13:07:30,B5933,CCA1883,10698.48,813.028,166,35.64309,117.56668
1606568883,2020-11-28 13:08:00,B5933,CCA1883,10698.48,813.028,166,35.57448,117.58667
1606568921,2020-11-28 13:08:30,B5933,CCA1883,10698.48,811.176,166,35.50415,117.6071
1606568948,2020-11-28 13:09:00,B5933,CCA1883,10698.48,811.176,166,35.44632,117.62389
1606568981,2020-11-28 13:09:30,B5933,CCA1883,10698.48,809.324,166,35.38628,117.64132
1606569000,2020-11-28 13:10:00,B5933,CCA1883,10698.48,809.324,166,35.38628,117.64132
1606569036,2020-11-28 13:10:30,B5933,CCA1883,10698.48,809.324,166,35.28232,117.6713
1606569061,2020-11-28 13:11:00,B5933,CCA1883,10698.48,809.324,166,35.25015,117.68058
1606569091,2020-11-28 13:11:30,B5933,CCA1883,10698.48,809.324,166,35.16444,117.70533
1606569124,2020-11-28 13:12:00,B5933,CCA1883,10698.48,805.62,166,35.09917,117.72417
1606569151,2020-11-28 13:12:30,B5933,CCA1883,10698.48,805.62,166,35.067609999999995,117.73315
1606569186,2020-11-28 13:13:00,B5933,CCA1883,10698.48,800.064,166,34.97591,117.75936000000002
1606569211,2020-11-28 13:13:30,B5933,CCA1883,10698.48,801.916,166,34.93359,117.77142
1606569250,2020-11-28 13:14:00,B5933,CCA1883,10698.48,803.768,166,34.85907,117.79266
1606569271,2020-11-28 13:14:30,B5933,CCA1883,10698.48,807.472,166,34.81906,117.80432
1606569302,2020-11-28 13:15:00,B5933,CCA1883,10698.48,816.732,164,34.775209999999994,117.81991
1606569333,2020-11-28 13:15:30,B5933,CCA1883,10698.48,751.9119999999998,179,34.71666,117.83106
