Time,UTC TIME,anum,fnum,height,speed,angle,longitude,latitude
1605789167.0,2020-11-19 12:32:30,B307C,CCA1883,205.74,287.06,355.0,40.08599,116.61388
1605789180.0,2020-11-19 12:33:00,B307C,CCA1883,426.72,261.132,354.0,40.09039,116.61346
1605789210.0,2020-11-19 12:33:30,B307C,CCA1883,594.36,292.616,357.0,40.1028,116.61163
1605789245.0,2020-11-19 12:34:00,B307C,CCA1883,1066.8,405.588,31.0,40.13091,116.625
1605789270.0,2020-11-19 12:34:30,B307C,CCA1883,1120.14,479.668,59.0,40.14977,116.63997
1605789309.0,2020-11-19 12:35:00,B307C,CCA1883,1120.14,498.1880000000001,85.0,40.17318,116.71756
1605789336.0,2020-11-19 12:35:30,B307C,CCA1883,1143.0,496.336,83.0,40.17664,116.76575
1605789361.0,2020-11-19 12:36:00,B307C,CCA1883,1501.14,505.596,83.0,40.179,116.7926
1605789390.0,2020-11-19 12:36:30,B307C,CCA1883,1760.22,492.632,64.0,40.18594,116.8401
1605789421.0,2020-11-19 12:37:00,B307C,CCA1883,2194.56,501.892,64.0,40.19943,116.87683
1605789455.0,2020-11-19 12:37:30,B307C,CCA1883,2606.04,507.448,65.0,40.22323,116.94447
1605789485.0,2020-11-19 12:38:00,B307C,CCA1883,2689.86,527.82,68.0,40.24013,116.99469
1605789510.0,2020-11-19 12:38:30,B307C,CCA1883,3032.76,527.82,68.0,40.2377,117.03949
1605789541.0,2020-11-19 12:39:00,B307C,CCA1883,3299.46,587.0840000000002,144.0,40.22546,117.06139
1605789572.0,2020-11-19 12:39:30,B307C,CCA1883,3467.1,661.164,191.0,40.22546,117.06139
1605789601.0,2020-11-19 12:40:00,B307C,CCA1883,3794.76,694.5,192.0,40.12752,117.07281
1605789638.0,2020-11-19 12:40:30,B307C,CCA1883,4343.4,705.612,192.0,40.06801,117.05658
1605789668.0,2020-11-19 12:41:00,B307C,CCA1883,4701.54,718.576,193.0,40.00232000000001,117.03882
1605789690.0,2020-11-19 12:41:30,B307C,CCA1883,5013.96,724.132,193.0,39.95662,117.02606000000002
1605789724.0,2020-11-19 12:42:00,B307C,CCA1883,5440.68,737.096,193.0,39.91245,117.01361
