Time,UTC TIME,anum,fnum,height,speed,angle,longitude,latitude
1605011721.0,2020-11-10 12:35:00,B8383,CCA1883,160.02,129.64,354.0,40.09813,116.61151
1605011733.0,2020-11-10 12:35:30,B8383,CCA1883,297.18,316.692,357.0,40.09813,116.61151
1605011764.0,2020-11-10 12:36:00,B8383,CCA1883,601.98,324.1,28.0,40.1304,116.62412
1605011794.0,2020-11-10 12:36:30,B8383,CCA1883,906.78,346.324,32.0,40.15137,116.64124
1605011824.0,2020-11-10 12:37:00,B8383,CCA1883,1043.94,396.328,78.0,40.16923,116.66638
1605011857.0,2020-11-10 12:37:30,B8383,CCA1883,1264.92,501.892,84.0,40.17174,116.7113
1605011888.0,2020-11-10 12:38:00,B8383,CCA1883,1798.32,503.744,82.0,40.17599000000001,116.75934
1605011912.0,2020-11-10 12:38:30,B8383,CCA1883,1988.82,518.56,83.0,40.17956,116.79721
1605011953.0,2020-11-10 12:39:00,B8383,CCA1883,2430.78,531.524,65.0,40.19511,116.86226
1605011973.0,2020-11-10 12:39:30,B8383,CCA1883,2819.4,548.192,66.0,40.19511,116.86226
1605012006.0,2020-11-10 12:40:00,B8383,CCA1883,3360.42,551.896,66.0,40.19511,116.86226
1605012030.0,2020-11-10 12:40:30,B8383,CCA1883,3695.7,555.6,75.0,40.24132,117.00378
1605012065.0,2020-11-10 12:41:00,B8383,CCA1883,4091.94,555.6,75.0,40.24132,117.01892
1605012091.0,2020-11-10 12:41:30,B8383,CCA1883,4229.1,555.6,75.0,40.20772,117.07477
1605012121.0,2020-11-10 12:42:00,B8383,CCA1883,4480.56,657.46,186.0,40.14353,117.09984
1605012153.0,2020-11-10 12:42:30,B8383,CCA1883,4876.8,677.832,193.0,40.10298,117.0881
1605012185.0,2020-11-10 12:43:00,B8383,CCA1883,5181.6,709.316,193.0,40.04709,117.07184
1605012211.0,2020-11-10 12:43:30,B8383,CCA1883,5486.4,720.428,193.0,39.99005,117.05539
1605012247.0,2020-11-10 12:44:00,B8383,CCA1883,5699.76,735.2439999999998,193.0,39.94688,117.04272
1605012277.0,2020-11-10 12:44:30,B8383,CCA1883,5699.76,735.2439999999998,193.0,39.87122,117.0204
1605012302.0,2020-11-10 12:45:00,B8383,CCA1883,5715.0,727.836,193.0,39.82787,117.00768
1605012332.0,2020-11-10 12:45:30,B8383,CCA1883,5996.94,746.3560000000001,178.0,39.77197,116.99956
1605012363.0,2020-11-10 12:46:00,B8383,CCA1883,6271.26,763.0239999999999,176.0,39.71773,117.00422
1605012392.0,2020-11-10 12:46:30,B8383,CCA1883,6545.58,777.84,176.0,39.66525,117.008
1605012429.0,2020-11-10 12:47:00,B8383,CCA1883,6858.0,798.212,176.0,39.58253,117.01404
1605012461.0,2020-11-10 12:47:30,B8383,CCA1883,7139.94,811.176,176.0,39.54565,117.01687
1605012490.0,2020-11-10 12:48:00,B8383,CCA1883,7437.12,816.732,176.0,39.47155,117.02252
1605012513.0,2020-11-10 12:48:30,B8383,CCA1883,7627.62,818.584,176.0,39.42644,117.02594
1605012546.0,2020-11-10 12:49:00,B8383,CCA1883,7932.42,825.992,176.0,39.35238,117.03156
1605012570.0,2020-11-10 12:49:30,B8383,CCA1883,8084.82,837.1039999999998,176.0,39.33307,117.03298999999998
1605012607.0,2020-11-10 12:50:00,B8383,CCA1883,8107.68,846.3639999999998,176.0,39.23936,117.04004
1605012633.0,2020-11-10 12:50:30,B8383,CCA1883,8107.68,844.512,176.0,39.17844,117.0447
1605012670.0,2020-11-10 12:51:00,B8383,CCA1883,8107.68,842.66,176.0,39.08958,117.05133
1605012701.0,2020-11-10 12:51:30,B8383,CCA1883,8107.68,842.66,176.0,39.01785,117.0567
1605012720.0,2020-11-10 12:52:00,B8383,CCA1883,8107.68,842.66,176.0,38.9778,117.05974
1605012753.0,2020-11-10 12:52:30,B8383,CCA1883,8122.92,842.66,176.0,38.91495,117.0644
1605012781.0,2020-11-10 12:53:00,B8383,CCA1883,8305.8,848.216,176.0,38.87037,117.06775
1605012810.0,2020-11-10 12:53:30,B8383,CCA1883,8549.64,850.068,176.0,38.80206,117.07282
1605012848.0,2020-11-10 12:54:00,B8383,CCA1883,8801.1,861.18,176.0,38.72499000000001,117.07855
1605012878.0,2020-11-10 12:54:30,B8383,CCA1883,8968.74,868.5880000000002,176.0,38.72499000000001,117.07855
1605012901.0,2020-11-10 12:55:00,B8383,CCA1883,9159.24,868.5880000000002,176.0,38.62099,117.08624
1605012937.0,2020-11-10 12:55:30,B8383,CCA1883,9425.94,868.5880000000002,176.0,38.53194000000001,117.09282
1605012961.0,2020-11-10 12:56:00,B8383,CCA1883,9585.96,870.44,176.0,38.53194000000001,117.09282
1605012996.0,2020-11-10 12:56:30,B8383,CCA1883,9829.8,870.44,176.0,38.43906,117.09963
1605013024.0,2020-11-10 12:57:00,B8383,CCA1883,10035.54,870.44,176.0,38.34425,117.10654
1605013054.0,2020-11-10 12:57:30,B8383,CCA1883,10302.24,857.4760000000001,176.0,38.28396,117.11091
1605013100.0,2020-11-10 12:58:00,B8383,CCA1883,10561.32,864.8839999999999,176.0,38.28396,117.11091
1605013117.0,2020-11-10 12:58:30,B8383,CCA1883,10652.76,864.8839999999999,176.0,38.28396,117.11091
1605013148.0,2020-11-10 12:59:00,B8383,CCA1883,10927.08,864.8839999999999,176.0,38.12135,117.1228
1605013173.0,2020-11-10 12:59:30,B8383,CCA1883,11148.06,864.8839999999999,176.0,38.12135,117.1228
1605013223.0,2020-11-10 13:00:00,B8383,CCA1883,11300.46,864.8839999999999,176.0,38.12135,117.1228
1605013241.0,2020-11-10 13:00:30,B8383,CCA1883,11308.08,879.7,176.0,38.12135,117.1228
1605013267.0,2020-11-10 13:01:00,B8383,CCA1883,11308.08,879.7,176.0,38.12135,117.1228
1605013298.0,2020-11-10 13:01:30,B8383,CCA1883,11308.08,892.0466666666667,176.0,37.979463333333335,117.13307999999999
1605013329.0,2020-11-10 13:02:00,B8383,CCA1883,11308.08,904.3933333333333,176.0,37.83757666666666,117.14336
1605013360.0,2020-11-10 13:02:30,B8383,CCA1883,11308.08,916.74,176.0,37.69569,117.15364
1605013381.0,2020-11-10 13:03:00,B8383,CCA1883,11308.08,918.592,176.0,37.57635,117.16224
1605013426.0,2020-11-10 13:03:30,B8383,CCA1883,11308.08,922.296,176.0,37.51361,117.16674
1605013440.0,2020-11-10 13:04:00,B8383,CCA1883,11308.08,924.148,177.0,37.51361,117.16674
1605013472.0,2020-11-10 13:04:30,B8383,CCA1883,11308.08,922.296,176.0,37.33328,117.17959
1605013503.0,2020-11-10 13:05:00,B8383,CCA1883,11308.08,922.296,177.0,37.27043,117.18397
1605013533.0,2020-11-10 13:05:30,B8383,CCA1883,11308.08,922.296,177.0,37.22218,117.18736
1605013573.0,2020-11-10 13:06:00,B8383,CCA1883,11308.08,920.444,177.0,37.11072,117.19525
1605013598.0,2020-11-10 13:06:30,B8383,CCA1883,11308.08,892.664,188.0,37.05283,117.19618
1605013623.0,2020-11-10 13:07:00,B8383,CCA1883,11308.08,888.96,192.0,36.98883,117.18065
1605013659.0,2020-11-10 13:07:30,B8383,CCA1883,11308.08,888.96,192.0,36.91905,117.16253
1605013693.0,2020-11-10 13:08:00,B8383,CCA1883,11308.08,924.148,177.0,36.86879,117.15172
1605013710.0,2020-11-10 13:08:30,B8383,CCA1883,11308.08,924.148,177.0,36.8001,117.16054
1605013750.0,2020-11-10 13:09:00,B8383,CCA1883,11308.08,937.112,166.0,36.70422,117.18973
1605013775.0,2020-11-10 13:09:30,B8383,CCA1883,11308.08,937.112,166.0,36.65506,117.20449
1605013800.0,2020-11-10 13:10:00,B8383,CCA1883,11308.08,937.112,167.0,36.61208,117.21734
1605013837.0,2020-11-10 13:10:30,B8383,CCA1883,11308.08,938.964,167.0,36.51269,117.24697
1605013867.0,2020-11-10 13:11:00,B8383,CCA1883,11308.08,940.816,166.0,36.46376,117.26152
1605013895.0,2020-11-10 13:11:30,B8383,CCA1883,11308.08,942.668,166.0,36.37871,117.28682
1605013930.0,2020-11-10 13:12:00,B8383,CCA1883,11308.08,937.112,166.0,36.32355,117.3032
1605013961.0,2020-11-10 13:12:30,B8383,CCA1883,11308.08,937.112,166.0,36.22769,117.33164
1605013981.0,2020-11-10 13:13:00,B8383,CCA1883,11308.08,935.26,166.0,36.18626,117.34394
1605014021.0,2020-11-10 13:13:30,B8383,CCA1883,11308.08,938.964,166.0,36.08253,117.3749
1605014047.0,2020-11-10 13:14:00,B8383,CCA1883,11308.08,937.112,167.0,36.04363,117.38634
1605014077.0,2020-11-10 13:14:30,B8383,CCA1883,11308.08,937.112,166.0,35.9772,117.4058
1605014108.0,2020-11-10 13:15:00,B8383,CCA1883,11308.08,937.112,166.0,35.90174000000001,117.42789
1605014131.0,2020-11-10 13:15:30,B8383,CCA1883,11308.08,938.964,167.0,35.85201,117.44247
1605014160.0,2020-11-10 13:16:00,B8383,CCA1883,11308.08,937.112,166.0,35.79239000000001,117.45992
1605014192.0,2020-11-10 13:16:30,B8383,CCA1883,11308.08,935.26,166.0,35.73743,117.47595
1605014223.0,2020-11-10 13:17:00,B8383,CCA1883,11308.08,937.112,167.0,35.64514000000001,117.50307
1605014259.0,2020-11-10 13:17:30,B8383,CCA1883,11308.08,924.148,166.0,35.58238,117.52143999999998
1605014284.0,2020-11-10 13:18:00,B8383,CCA1883,11308.08,918.592,166.0,35.48932999999999,117.54851
1605014313.0,2020-11-10 13:18:30,B8383,CCA1883,11308.08,918.592,166.0,35.43957,117.563
1605014340.0,2020-11-10 13:19:00,B8383,CCA1883,11308.08,918.592,166.0,35.41261,117.57077
1605014376.0,2020-11-10 13:19:30,B8383,CCA1883,11308.08,898.22,166.0,35.30815,117.60116
1605014400.0,2020-11-10 13:20:00,B8383,CCA1883,11308.08,892.664,166.0,35.25094,117.6177
1605014441.0,2020-11-10 13:20:30,B8383,CCA1883,11308.08,894.5160000000002,166.0,35.14433,117.64841
1605014460.0,2020-11-10 13:21:00,B8383,CCA1883,11308.08,898.22,166.0,35.11642,117.65646
1605014491.0,2020-11-10 13:21:30,B8383,CCA1883,11308.08,901.924,166.0,35.06369,117.67165
1605014528.0,2020-11-10 13:22:00,B8383,CCA1883,11308.08,903.776,166.0,34.978359999999995,117.69614
1605014559.0,2020-11-10 13:22:30,B8383,CCA1883,11308.08,903.776,166.0,34.89756,117.71931
1605014591.0,2020-11-10 13:23:00,B8383,CCA1883,11308.08,905.628,166.0,34.89756,117.71931
1605014610.0,2020-11-10 13:23:30,B8383,CCA1883,11308.08,920.444,163.0,34.78453,117.75318
1605014650.0,2020-11-10 13:24:00,B8383,CCA1883,11308.08,920.444,163.0,34.68269,117.79025
1605014676.0,2020-11-10 13:24:30,B8383,CCA1883,11308.08,924.148,163.0,34.63513,117.80729
1605014700.0,2020-11-10 13:25:00,B8383,CCA1883,11308.08,926.0,163.0,34.58047,117.82691
1605014737.0,2020-11-10 13:25:30,B8383,CCA1883,11308.08,926.0,163.0,34.51813,117.84922
1605014761.0,2020-11-10 13:26:00,B8383,CCA1883,11308.08,926.0,163.0,34.461459999999995,117.86963
1605014792.0,2020-11-10 13:26:30,B8383,CCA1883,11308.08,920.444,163.0,34.41216,117.88731
1605014822.0,2020-11-10 13:27:00,B8383,CCA1883,11308.08,920.444,163.0,34.41216,117.88731
1605014859.0,2020-11-10 13:27:30,B8383,CCA1883,11308.08,929.704,163.0,34.24066,117.94859
1605014883.0,2020-11-10 13:28:00,B8383,CCA1883,11308.08,929.704,163.0,34.18633,117.96839
1605014914.0,2020-11-10 13:28:30,B8383,CCA1883,11308.08,929.704,163.0,34.09816,118.00077
1605014949.0,2020-11-10 13:29:00,B8383,CCA1883,11308.08,924.148,163.0,34.01678,118.0305
1605014978.0,2020-11-10 13:29:30,B8383,CCA1883,11308.08,924.148,163.0,33.956790000000005,118.05227
1605015006.0,2020-11-10 13:30:00,B8383,CCA1883,11308.08,924.148,163.0,33.956790000000005,118.05227
1605015042.0,2020-11-10 13:30:30,B8383,CCA1883,11308.08,940.816,158.0,33.87024,118.08489
1605015062.0,2020-11-10 13:31:00,B8383,CCA1883,11308.08,951.928,154.0,33.87024,118.08489
1605015093.0,2020-11-10 13:31:30,B8383,CCA1883,11269.98,970.448,149.0,33.87024,118.08489
1605015131.0,2020-11-10 13:32:00,B8383,CCA1883,11102.34,970.448,145.0,33.64982,118.22983
1605015152.0,2020-11-10 13:32:30,B8383,CCA1883,10988.04,970.448,145.0,33.61328,118.26044
1605015187.0,2020-11-10 13:33:00,B8383,CCA1883,10805.16,961.188,145.0,33.51888,118.33857
1605015216.0,2020-11-10 13:33:30,B8383,CCA1883,10675.62,961.188,145.0,33.47571,118.37428
1605015243.0,2020-11-10 13:34:00,B8383,CCA1883,10530.84,961.188,145.0,33.43263,118.40993
1605015273.0,2020-11-10 13:34:30,B8383,CCA1883,10370.82,961.188,145.0,33.43263,118.40993
1605015302.0,2020-11-10 13:35:00,B8383,CCA1883,10233.66,972.3,145.0,33.32011,118.5026
1605015338.0,2020-11-10 13:35:30,B8383,CCA1883,10096.5,976.004,145.0,33.22934,118.5772
1605015363.0,2020-11-10 13:36:00,B8383,CCA1883,10088.88,974.152,145.0,33.1891,118.61027
1605015391.0,2020-11-10 13:36:30,B8383,CCA1883,10088.88,974.152,145.0,33.11051,118.67521
1605015428.0,2020-11-10 13:37:00,B8383,CCA1883,10050.78,974.152,144.0,33.03914,118.73469
1605015454.0,2020-11-10 13:37:30,B8383,CCA1883,9715.5,972.3,145.0,32.98352,118.78082
1605015482.0,2020-11-10 13:38:00,B8383,CCA1883,9448.8,957.484,145.0,32.94548,118.8123
1605015513.0,2020-11-10 13:38:30,B8383,CCA1883,9075.42,953.78,145.0,32.94548,118.8123
1605015543.0,2020-11-10 13:39:00,B8383,CCA1883,8686.8,950.076,145.0,32.82156,118.91459
1605015577.0,2020-11-10 13:39:30,B8383,CCA1883,8351.52,935.26,144.0,32.75793,118.9673
1605015608.0,2020-11-10 13:40:00,B8383,CCA1883,8130.54,920.444,144.0,32.70493,119.01143
1605015631.0,2020-11-10 13:40:30,B8383,CCA1883,8100.06,933.408,145.0,32.65244000000001,119.05497
1605015664.0,2020-11-10 13:41:00,B8383,CCA1883,8107.68,938.964,145.0,32.5844,119.11124
1605015694.0,2020-11-10 13:41:30,B8383,CCA1883,8107.68,938.964,145.0,32.523579999999995,119.16158
1605015728.0,2020-11-10 13:42:00,B8383,CCA1883,8107.68,933.408,145.0,32.5031,119.17851
1605015759.0,2020-11-10 13:42:30,B8383,CCA1883,8107.68,933.408,145.0,32.39612,119.26664
1605015787.0,2020-11-10 13:43:00,B8383,CCA1883,8107.68,933.408,145.0,32.35085,119.30383
1605015820.0,2020-11-10 13:43:30,B8383,CCA1883,8107.68,931.556,145.0,32.28076,119.36146
1605015843.0,2020-11-10 13:44:00,B8383,CCA1883,8107.68,929.704,145.0,32.24701,119.3891
1605015876.0,2020-11-10 13:44:30,B8383,CCA1883,8107.68,926.0,145.0,32.205459999999995,119.4232
1605015906.0,2020-11-10 13:45:00,B8383,CCA1883,8107.68,924.148,145.0,32.13913,119.47742
1605015932.0,2020-11-10 13:45:30,B8383,CCA1883,8107.68,920.444,145.0,32.09362,119.51455
1605015965.0,2020-11-10 13:46:00,B8383,CCA1883,8107.68,920.444,145.0,32.02057,119.5741
1605015997.0,2020-11-10 13:46:30,B8383,CCA1883,7940.04,922.296,141.0,32.02057,119.5741
1605016020.0,2020-11-10 13:47:00,B8383,CCA1883,7658.1,935.26,132.0,31.93456,119.66512
1605016052.0,2020-11-10 13:47:30,B8383,CCA1883,7421.88,926.0,122.0,31.892940000000007,119.74252
1605016083.0,2020-11-10 13:48:00,B8383,CCA1883,7086.6,901.924,121.0,31.84914,119.82541
1605016125.0,2020-11-10 13:48:30,B8383,CCA1883,6659.88,892.664,121.0,31.79336,119.93236
1605016146.0,2020-11-10 13:49:00,B8383,CCA1883,6545.58,870.44,121.0,31.77695,119.96367
1605016170.0,2020-11-10 13:49:30,B8383,CCA1883,6316.98,857.4760000000001,121.0,31.77695,119.96367
1605016200.0,2020-11-10 13:50:00,B8383,CCA1883,6309.36,851.92,121.0,31.71632,120.07903
1605016231.0,2020-11-10 13:50:30,B8383,CCA1883,6309.36,855.6239999999998,121.0,31.67447,120.1584
1605016264.0,2020-11-10 13:51:00,B8383,CCA1883,6309.36,857.4760000000001,121.0,31.639090000000003,120.22531
1605016305.0,2020-11-10 13:51:30,B8383,CCA1883,6149.34,850.068,119.0,31.60483,120.29019
1605016321.0,2020-11-10 13:52:00,B8383,CCA1883,6065.52,846.3639999999998,108.0,31.58116,120.34607
1605016350.0,2020-11-10 13:52:30,B8383,CCA1883,6004.56,844.512,108.0,31.56294,120.40983
1605016381.0,2020-11-10 13:53:00,B8383,CCA1883,6004.56,844.512,108.0,31.53802,120.49376
1605016410.0,2020-11-10 13:53:30,B8383,CCA1883,6004.56,850.068,109.0,31.521790000000006,120.54829
1605016441.0,2020-11-10 13:54:00,B8383,CCA1883,6004.56,850.068,109.0,31.50991,120.5883
1605016470.0,2020-11-10 13:54:30,B8383,CCA1883,5768.34,844.512,109.0,31.4762,120.70201000000002
1605016511.0,2020-11-10 13:55:00,B8383,CCA1883,5448.3,829.696,109.0,31.44919,120.79231
1605016537.0,2020-11-10 13:55:30,B8383,CCA1883,5265.42,801.916,109.0,31.42979,120.85609
1605016567.0,2020-11-10 13:56:00,B8383,CCA1883,5036.82,788.952,110.0,31.40996,120.91913999999998
1605016598.0,2020-11-10 13:56:30,B8383,CCA1883,4739.64,777.84,129.0,31.37805,120.98166
1605016629.0,2020-11-10 13:57:00,B8383,CCA1883,4533.9,755.6160000000001,129.0,31.37334,120.98807
1605016660.0,2020-11-10 13:57:30,B8383,CCA1883,4411.98,740.8,129.0,31.30619,121.08318
1605016685.0,2020-11-10 13:58:00,B8383,CCA1883,4236.72,713.02,129.0,31.3017,121.08959
1605016710.0,2020-11-10 13:58:30,B8383,CCA1883,4198.62,705.612,129.0,31.27025,121.13428
1605016740.0,2020-11-10 13:59:00,B8383,CCA1883,4206.24,653.756,129.0,31.22086,121.20403
1605016771.0,2020-11-10 13:59:30,B8383,CCA1883,4206.24,638.94,129.0,31.201220000000006,121.23171
1605016801.0,2020-11-10 14:00:00,B8383,CCA1883,4107.18,640.7919999999998,130.0,31.173990000000003,121.27022
1605016837.0,2020-11-10 14:00:30,B8383,CCA1883,3810.0,638.94,129.0,31.13255,121.32861
1605016861.0,2020-11-10 14:01:00,B8383,CCA1883,3505.2,611.16,105.0,31.11673,121.36893
1605016891.0,2020-11-10 14:01:30,B8383,CCA1883,3238.5,590.788,105.0,31.11673,121.36893
1605016927.0,2020-11-10 14:02:00,B8383,CCA1883,2964.18,555.6,105.0,31.0934,121.47259
1605016953.0,2020-11-10 14:02:30,B8383,CCA1883,2796.54,544.488,104.0,31.082320000000006,121.52032
1605016993.0,2020-11-10 14:03:00,B8383,CCA1883,2590.8,542.636,104.0,31.06805,121.58209
1605017011.0,2020-11-10 14:03:30,B8383,CCA1883,2552.7,531.524,104.0,31.06133,121.61144
1605017042.0,2020-11-10 14:04:00,B8383,CCA1883,2514.6,483.372,105.0,31.04927,121.66359
1605017077.0,2020-11-10 14:04:30,B8383,CCA1883,2354.58,459.296,128.0,31.0312,121.7095
1605017100.0,2020-11-10 14:05:00,B8383,CCA1883,2232.66,450.036,163.0,31.00484,121.72081
1605017132.0,2020-11-10 14:05:30,B8383,CCA1883,2034.54,440.776,161.0,30.98773,121.72714
1605017162.0,2020-11-10 14:06:00,B8383,CCA1883,1859.28,440.776,161.0,30.93568,121.74725
1605017193.0,2020-11-10 14:06:30,B8383,CCA1883,1706.88,440.776,161.0,30.908890000000003,121.75738
1605017223.0,2020-11-10 14:07:00,B8383,CCA1883,1615.44,433.36800000000005,161.0,30.88541,121.76642
1605017258.0,2020-11-10 14:07:30,B8383,CCA1883,1516.38,418.552,161.0,30.84549,121.78156
1605017284.0,2020-11-10 14:08:00,B8383,CCA1883,1470.66,359.288,132.0,30.82672,121.78862
1605017319.0,2020-11-10 14:08:30,B8383,CCA1883,1333.5,333.36,86.0,30.81241,121.8124
1605017345.0,2020-11-10 14:09:00,B8383,CCA1883,1211.58,331.5080000000001,75.0,30.81651,121.83563
1605017372.0,2020-11-10 14:09:30,B8383,CCA1883,1074.42,331.5080000000001,75.0,30.82978,121.87436
1605017405.0,2020-11-10 14:10:00,B8383,CCA1883,1051.56,331.5080000000001,75.0,30.83336,121.87662
1605017431.0,2020-11-10 14:10:30,B8383,CCA1883,1051.56,331.5080000000001,354.0,30.87836,121.88582
1605017460.0,2020-11-10 14:11:00,B8383,CCA1883,1051.56,331.5080000000001,343.0,30.892090000000003,121.88222
1605017499.0,2020-11-10 14:11:30,B8383,CCA1883,1051.56,331.5080000000001,342.0,30.93347,121.86676
1605017520.0,2020-11-10 14:12:00,B8383,CCA1883,982.98,333.36,343.0,30.95045,121.86035
1605017554.0,2020-11-10 14:12:30,B8383,CCA1883,792.48,342.62,343.0,30.96638,121.85437
1605017581.0,2020-11-10 14:13:00,B8383,CCA1883,647.7,340.7680000000001,342.0,31.000390000000003,121.84156000000002
1605017613.0,2020-11-10 14:13:30,B8383,CCA1883,502.92,307.432,343.0,31.02088,121.83382
1605017642.0,2020-11-10 14:14:00,B8383,CCA1883,373.38,277.8,342.0,31.04061,121.82646
1605017673.0,2020-11-10 14:14:30,B8383,CCA1883,266.7,253.724,342.0,31.05908,121.81948
