UTC TIME,Time,anum,fnum,height,speed,angle,longitude,latitude
2020-11-06 01:43:00,1604626998.0,B5916,CCA1803,152.4,303.728,354.0,40.08815,116.59521
2020-11-06 01:43:30,1604627012.0,B5916,CCA1803,342.9,303.728,354.0,40.08815,116.59521
2020-11-06 01:44:00,1604627043.0,B5916,CCA1803,655.32,292.616,354.0,40.08815,116.59521
2020-11-06 01:44:30,1604627077.0,B5916,CCA1803,998.22,309.284,355.0,40.14903,116.58655
2020-11-06 01:45:00,1604627114.0,B5916,CCA1803,1150.62,385.216,354.0,40.1736,116.58304
2020-11-06 01:45:30,1604627134.0,B5916,CCA1803,1264.92,425.96,354.0,40.19875,116.57953
2020-11-06 01:46:00,1604627160.0,B5916,CCA1803,1630.68,466.704,355.0,40.21953,116.57672
2020-11-06 01:46:30,1604627198.0,B5916,CCA1803,2247.9,451.888,324.0,40.26402,116.55841
2020-11-06 01:47:00,1604627234.0,B5916,CCA1803,2865.12,457.444,241.0,40.27162,116.50518999999998
2020-11-06 01:47:30,1604627259.0,B5916,CCA1803,3101.34,492.632,239.0,40.25656,116.47314
2020-11-06 01:48:00,1604627289.0,B5916,CCA1803,3276.6,561.156,239.0,40.23431,116.42553999999998
2020-11-06 01:48:30,1604627318.0,B5916,CCA1803,3619.5,561.156,239.0,40.21005,116.37463
2020-11-06 01:49:00,1604627341.0,B5916,CCA1803,3855.72,596.344,237.0,40.21005,116.37463
2020-11-06 01:49:30,1604627371.0,B5916,CCA1803,4076.7,627.828,238.0,40.17421,116.2999
2020-11-06 01:50:00,1604627407.0,B5916,CCA1803,4503.42,637.0880000000002,238.0,40.14591,116.24078
2020-11-06 01:50:30,1604627443.0,B5916,CCA1803,4892.04,661.164,239.0,40.12321,116.19336
2020-11-06 01:51:00,1604627469.0,B5916,CCA1803,5181.6,672.2760000000002,238.0,40.08692,116.11775
2020-11-06 01:51:30,1604627500.0,B5916,CCA1803,5539.74,674.128,238.0,40.06276,116.06756
2020-11-06 01:52:00,1604627520.0,B5916,CCA1803,5722.62,683.388,238.0,40.04326,116.02711
2020-11-06 01:52:30,1604627555.0,B5916,CCA1803,5974.08,700.056,238.0,40.01109,115.96038
2020-11-06 01:53:00,1604627594.0,B5916,CCA1803,6004.56,722.28,238.0,39.97536,115.88647
2020-11-06 01:53:30,1604627610.0,B5916,CCA1803,6004.56,722.28,238.0,39.95544,115.8454
2020-11-06 01:54:00,1604627640.0,B5916,CCA1803,6096.0,716.7239999999998,238.0,39.9225,115.77759
2020-11-06 01:54:30,1604627673.0,B5916,CCA1803,6370.32,725.9839999999998,238.0,39.89587,115.72278
2020-11-06 01:55:00,1604627701.0,B5916,CCA1803,6781.8,718.576,238.0,39.87264,115.67523
2020-11-06 01:55:30,1604627732.0,B5916,CCA1803,7391.4,677.832,238.0,39.84796,115.62477
2020-11-06 01:56:00,1604627761.0,B5916,CCA1803,7559.04,698.204,238.0,39.81596,115.55945
2020-11-06 01:56:30,1604627793.0,B5916,CCA1803,7825.74,705.612,238.0,39.78289,115.49176
2020-11-06 01:57:00,1604627822.0,B5916,CCA1803,8206.74,683.388,242.0,39.7592,115.44238
2020-11-06 01:57:30,1604627852.0,B5916,CCA1803,8496.3,679.684,243.0,39.72963,115.36749
2020-11-06 01:58:00,1604627894.0,B5916,CCA1803,8724.9,698.204,243.0,39.69955,115.29166
2020-11-06 01:58:30,1604627913.0,B5916,CCA1803,8877.3,696.352,243.0,39.68271,115.24939
2020-11-06 01:59:00,1604627940.0,B5916,CCA1803,9029.7,705.612,243.0,39.66218,115.19775
2020-11-06 01:59:30,1604627980.0,B5916,CCA1803,9265.92,725.9839999999998,225.0,39.61959,115.11603
2020-11-06 02:00:00,1604628000.0,B5916,CCA1803,9342.12,731.54,224.0,39.59843,115.09003
2020-11-06 02:00:30,1604628034.0,B5916,CCA1803,9479.28,738.948,225.0,39.57037,115.05498
2020-11-06 02:01:00,1604628061.0,B5916,CCA1803,9631.68,742.6519999999998,225.0,39.52542,114.99849
2020-11-06 02:01:30,1604628105.0,B5916,CCA1803,10149.84,711.168,224.0,39.45824,114.9151
2020-11-06 02:02:00,1604628124.0,B5916,CCA1803,10332.72,696.352,224.0,39.43254,114.88332
2020-11-06 02:02:30,1604628152.0,B5916,CCA1803,10515.6,690.796,224.0,39.43254,114.88332
2020-11-06 02:03:00,1604628182.0,B5916,CCA1803,10629.9,694.5,225.0,39.36072,114.79411
2020-11-06 02:03:30,1604628223.0,B5916,CCA1803,10896.6,692.648,224.0,39.31581,114.73852
2020-11-06 02:04:00,1604628249.0,B5916,CCA1803,11148.06,692.648,224.0,39.27937,114.69374
2020-11-06 02:04:30,1604628271.0,B5916,CCA1803,11292.84,683.388,224.0,39.25282,114.66102
2020-11-06 02:05:00,1604628306.0,B5916,CCA1803,11513.82,670.424,224.0,39.23032,114.6333
2020-11-06 02:05:30,1604628336.0,B5916,CCA1803,11567.16,679.684,224.0,39.1897,114.5834
