UTC TIME,Time,anum,fnum,height,speed,angle,longitude,latitude
2020-11-20 01:54:30,1605837286.0,B2031,CCA1803,190.5,294.468,353.0,40.08664,116.59515
2020-11-20 01:55:00,1605837306.0,B2031,CCA1803,533.4,294.468,353.0,40.10321,116.59229
2020-11-20 01:55:30,1605837330.0,B2031,CCA1803,845.82,298.172,352.0,40.10994,116.59106
2020-11-20 01:56:00,1605837364.0,B2031,CCA1803,1143.0,377.80800000000005,353.0,40.13155,116.58704
2020-11-20 01:56:30,1605837390.0,B2031,CCA1803,1341.12,438.924,353.0,40.13155,116.58704
2020-11-20 01:57:00,1605837420.0,B2031,CCA1803,1744.98,455.592,345.0,40.18492,116.57686
2020-11-20 01:57:30,1605837453.0,B2031,CCA1803,2004.06,516.7080000000002,279.0,40.21362,116.54309
2020-11-20 01:58:00,1605837482.0,B2031,CCA1803,2255.52,507.448,277.0,40.21362,116.54309
2020-11-20 01:58:30,1605837510.0,B2031,CCA1803,2278.38,501.892,272.0,40.22486,116.44553
2020-11-20 01:59:00,1605837546.0,B2031,CCA1803,2758.44,513.004,255.0,40.21895,116.35907
2020-11-20 01:59:30,1605837576.0,B2031,CCA1803,3200.4,544.488,238.0,40.19874,116.31631000000002
2020-11-20 02:00:00,1605837612.0,B2031,CCA1803,3451.86,616.716,237.0,40.16727,116.25302
2020-11-20 02:00:30,1605837631.0,B2031,CCA1803,3604.26,616.716,237.0,40.16336,116.24518
2020-11-20 02:01:00,1605837661.0,B2031,CCA1803,4099.56,664.868,237.0,40.12286,116.16419
2020-11-20 02:01:30,1605837692.0,B2031,CCA1803,4572.0,679.684,238.0,40.10454,116.12744
2020-11-20 02:02:00,1605837731.0,B2031,CCA1803,5151.12,694.5,237.0,40.05757,116.03314
2020-11-20 02:02:30,1605837755.0,B2031,CCA1803,5486.4,705.612,237.0,40.04461,116.00745
2020-11-20 02:03:00,1605837792.0,B2031,CCA1803,5699.76,698.204,237.0,40.00108,115.92083999999998
2020-11-20 02:03:30,1605837822.0,B2031,CCA1803,5699.76,700.056,237.0,39.97245,115.86381000000002
2020-11-20 02:04:00,1605837846.0,B2031,CCA1803,5722.62,703.76,237.0,39.95299,115.82517
2020-11-20 02:04:30,1605837883.0,B2031,CCA1803,6339.84,711.168,237.0,39.9153,115.75076
2020-11-20 02:05:00,1605837912.0,B2031,CCA1803,6781.8,718.576,237.0,39.88431,115.6895
2020-11-20 02:05:30,1605837935.0,B2031,CCA1803,7117.08,724.132,237.0,39.86887,115.65912
2020-11-20 02:06:00,1605837975.0,B2031,CCA1803,7642.86,742.6519999999998,237.0,39.82032,115.56342
2020-11-20 02:06:30,1605837999.0,B2031,CCA1803,7955.28,751.9119999999998,237.0,39.80035,115.52441
2020-11-20 02:07:00,1605838035.0,B2031,CCA1803,8321.04,764.8760000000002,240.0,39.76343,115.44995
2020-11-20 02:07:30,1605838051.0,B2031,CCA1803,8580.12,764.8760000000002,241.0,39.74501,115.40708
2020-11-20 02:08:00,1605838091.0,B2031,CCA1803,9014.46,781.544,243.0,39.717,115.33591
2020-11-20 02:08:30,1605838116.0,B2031,CCA1803,9319.26,787.1,243.0,39.68746,115.26105
2020-11-20 02:09:00,1605838141.0,B2031,CCA1803,9540.24,800.064,243.0,39.66811,115.21249
2020-11-20 02:09:30,1605838172.0,B2031,CCA1803,10111.74,777.84,243.0,39.64243,115.1483
2020-11-20 02:10:00,1605838202.0,B2031,CCA1803,10546.08,777.84,243.0,39.61074,115.06921
2020-11-20 02:10:30,1605838232.0,B2031,CCA1803,10797.54,768.58,243.0,39.5985,115.03851
2020-11-20 02:11:00,1605838274.0,B2031,CCA1803,11010.9,772.284,243.0,39.55153,114.92114
2020-11-20 02:11:30,1605838300.0,B2031,CCA1803,11003.28,768.58,243.0,39.52951,114.86664
2020-11-20 02:12:00,1605838325.0,B2031,CCA1803,11003.28,768.58,243.0,39.50441,114.8042
2020-11-20 02:12:30,1605838352.0,B2031,CCA1803,11003.28,770.432,243.0,39.50441,114.8042
2020-11-20 02:13:00,1605838388.0,B2031,CCA1803,11003.28,772.284,243.0,39.44427,114.65533
2020-11-20 02:13:30,1605838427.0,B2031,CCA1803,11003.28,772.284,243.0,39.42155,114.59933999999998
2020-11-20 02:14:00,1605838443.0,B2031,CCA1803,11003.28,772.284,243.0,39.39592,114.53635
2020-11-20 02:14:30,1605838483.0,B2031,CCA1803,11003.28,777.84,243.0,39.35922,114.44635
2020-11-20 02:15:00,1605838504.0,B2031,CCA1803,11003.28,775.988,243.0,39.35922,114.44635
