Time,UTC TIME,anum,fnum,height,speed,angle,longitude,latitude
1604666027.0,2020-11-06 12:33:30,B6536,CCA1884,571.5,9.26,140.0,40.11704,116.61806
1604666043.0,2020-11-06 12:34:00,B6536,CCA1884,579.12,338.916,27.0,40.1239,116.62274
1604666072.0,2020-11-06 12:34:30,B6536,CCA1884,716.28,318.5440000000001,29.0,40.14428,116.6376
1604666104.0,2020-11-06 12:35:00,B6536,CCA1884,1036.32,355.584,69.0,40.15601,116.64603
1604666132.0,2020-11-06 12:35:30,B6536,CCA1884,1158.24,453.74,84.0,40.1722,116.68481
1604666160.0,2020-11-06 12:36:00,B6536,CCA1884,1432.56,520.4119999999998,85.0,40.17389,116.70569
1604666195.0,2020-11-06 12:36:30,B6536,CCA1884,2011.68,542.636,84.0,40.18091,116.80995
1604666226.0,2020-11-06 12:37:00,B6536,CCA1884,2552.7,548.192,64.0,40.1898,116.8499
1604666250.0,2020-11-06 12:37:30,B6536,CCA1884,2994.66,546.34,64.0,40.20831,116.90094
1604666286.0,2020-11-06 12:38:00,B6536,CCA1884,3520.44,550.044,64.0,40.22603,116.95142
1604666322.0,2020-11-06 12:38:30,B6536,CCA1884,3992.88,550.044,64.0,40.23915,117.01388
1604666347.0,2020-11-06 12:39:00,B6536,CCA1884,4229.1,638.94,118.0,40.22216,117.0602
1604666381.0,2020-11-06 12:39:30,B6536,CCA1884,4472.94,685.24,157.0,40.16249000000001,117.10022
1604666402.0,2020-11-06 12:40:00,B6536,CCA1884,4815.84,675.98,168.0,40.16249000000001,117.10022
1604666432.0,2020-11-06 12:40:30,B6536,CCA1884,5257.8,642.644,195.0,40.09973,117.11322
1604666461.0,2020-11-06 12:41:00,B6536,CCA1884,5623.56,663.0160000000002,194.0,40.05261,117.09734
1604666496.0,2020-11-06 12:41:30,B6536,CCA1884,5699.76,688.944,194.0,39.99294,117.07886
1604666529.0,2020-11-06 12:42:00,B6536,CCA1884,5821.68,681.5360000000002,194.0,39.93668,117.06158
1604666554.0,2020-11-06 12:42:30,B6536,CCA1884,6141.72,696.352,194.0,39.89992,117.05019
1604666589.0,2020-11-06 12:43:00,B6536,CCA1884,6591.3,698.204,194.0,39.8368,117.03058
1604666617.0,2020-11-06 12:43:30,B6536,CCA1884,6850.38,713.02,194.0,39.79453,117.0174
1604666646.0,2020-11-06 12:44:00,B6536,CCA1884,6880.86,751.9119999999998,194.0,39.72725,116.99633
1604666680.0,2020-11-06 12:44:30,B6536,CCA1884,6896.1,748.2080000000002,194.0,39.65436,116.97393999999998
1604666706.0,2020-11-06 12:45:00,B6536,CCA1884,6888.48,751.9119999999998,194.0,39.63206,116.9671
1604666737.0,2020-11-06 12:45:30,B6536,CCA1884,6888.48,750.06,194.0,39.55183,116.94242
1604666763.0,2020-11-06 12:46:00,B6536,CCA1884,6888.48,757.4680000000002,194.0,39.50944000000001,116.92932
1604666793.0,2020-11-06 12:46:30,B6536,CCA1884,7124.7,764.8760000000002,194.0,39.46001,116.91412
1604666823.0,2020-11-06 12:47:00,B6536,CCA1884,7444.74,770.432,194.0,39.46001,116.91412
1604666858.0,2020-11-06 12:47:30,B6536,CCA1884,7498.08,774.1360000000002,194.0,39.34396,116.87847
1604666889.0,2020-11-06 12:48:00,B6536,CCA1884,7498.08,772.284,194.0,39.26688,116.85493999999998
1604666910.0,2020-11-06 12:48:30,B6536,CCA1884,7498.08,763.0239999999999,194.0,39.24917,116.84955
1604666943.0,2020-11-06 12:49:00,B6536,CCA1884,7498.08,763.0239999999999,194.0,39.18102,116.8288
1604666975.0,2020-11-06 12:49:30,B6536,CCA1884,7498.08,770.432,194.0,39.1501,116.8193
1604667003.0,2020-11-06 12:50:00,B6536,CCA1884,7498.08,766.7280000000002,194.0,39.06459,116.79327
1604667036.0,2020-11-06 12:50:30,B6536,CCA1884,7498.08,768.58,194.0,39.01401,116.77792
1604667060.0,2020-11-06 12:51:00,B6536,CCA1884,7589.52,774.1360000000002,194.0,39.01401,116.77792
1604667091.0,2020-11-06 12:51:30,B6536,CCA1884,7924.8,779.692,194.0,38.8933,116.74126
1604667125.0,2020-11-06 12:52:00,B6536,CCA1884,8183.88,781.544,194.0,38.83396989,116.7233886
1604667155.0,2020-11-06 12:52:30,B6536,CCA1884,8702.04,763.0239999999999,194.0,38.79524,116.71173
1604667184.0,2020-11-06 12:53:00,B6536,CCA1884,8976.36,757.4680000000002,194.0,38.72979,116.69214
1604667210.0,2020-11-06 12:53:30,B6536,CCA1884,9182.1,761.172,194.0,38.66881,116.67367
1604667240.0,2020-11-06 12:54:00,B6536,CCA1884,9456.42,763.0239999999999,193.0,38.63468,116.66516
1604667272.0,2020-11-06 12:54:30,B6536,CCA1884,9677.4,779.692,185.0,38.57556,116.65747
1604667310.0,2020-11-06 12:55:00,B6536,CCA1884,10027.92,770.432,186.0,38.47755,116.64638
1604667342.0,2020-11-06 12:55:30,B6536,CCA1884,10279.38,770.432,186.0,38.4373,116.64172
1604667360.0,2020-11-06 12:56:00,B6536,CCA1884,10439.4,768.58,186.0,38.4373,116.64172
1604667392.0,2020-11-06 12:56:30,B6536,CCA1884,10629.9,800.064,177.0,38.33286,116.63413
1604667431.0,2020-11-06 12:57:00,B6536,CCA1884,10988.04,818.584,168.0,38.25551,116.64352
1604667461.0,2020-11-06 12:57:30,B6536,CCA1884,11224.26,831.548,163.0,38.22675,116.65061
1604667485.0,2020-11-06 12:58:00,B6536,CCA1884,11308.08,831.548,163.0,38.12852,116.68543
1604667515.0,2020-11-06 12:58:30,B6536,CCA1884,11308.08,846.3639999999998,164.0,38.12549,116.68657
1604667552.0,2020-11-06 12:59:00,B6536,CCA1884,11308.08,848.216,163.0,38.04207,116.71756
1604667578.0,2020-11-06 12:59:30,B6536,CCA1884,11300.46,846.3639999999998,163.0,38.04207,116.71756
1604667608.0,2020-11-06 13:00:00,B6536,CCA1884,11308.08,844.512,163.0,38.04207,116.71756
1604667636.0,2020-11-06 13:00:30,B6536,CCA1884,11308.08,844.512,163.0,37.84916,116.79189
1604667662.0,2020-11-06 13:01:00,B6536,CCA1884,11308.08,844.512,163.0,37.84916,116.79189
1604667699.0,2020-11-06 13:01:30,B6536,CCA1884,11308.08,846.3639999999998,163.0,37.70572,116.84632
1604667727.0,2020-11-06 13:02:00,B6536,CCA1884,11308.08,846.3639999999998,163.0,37.70572,116.84632
1604667754.0,2020-11-06 13:02:30,B6536,CCA1884,11308.08,853.7719999999998,163.0,37.60735,116.88331
1604667782.0,2020-11-06 13:03:00,B6536,CCA1884,11308.08,851.92,163.0,37.53387,116.91084
1604667812.0,2020-11-06 13:03:30,B6536,CCA1884,11308.08,851.92,163.0,37.47258,116.93374
1604667841.0,2020-11-06 13:04:00,B6536,CCA1884,11308.08,853.7719999999998,163.0,37.40607,116.95852
1604667874.0,2020-11-06 13:04:30,B6536,CCA1884,11308.08,853.7719999999998,163.0,37.34175,116.98242
1604667903.0,2020-11-06 13:05:00,B6536,CCA1884,11308.08,853.7719999999998,163.0,37.27917,117.00702
