Time,UTC TIME,anum,fnum,height,speed,angle,longitude,latitude
1604196254.0,2020-11-01 02:04:00,B2038,CCA1803,91.44,314.84,353.0,40.1021,116.56944
1604196273.0,2020-11-01 02:04:30,B2038,CCA1803,327.66,320.396,343.0,40.11086,116.56781
1604196300.0,2020-11-01 02:05:00,B2038,CCA1803,624.84,318.5440000000001,317.0,40.13077,116.5517
1604196331.0,2020-11-01 02:05:30,B2038,CCA1803,1028.7,327.8040000000001,317.0,40.13077,116.5517
1604196365.0,2020-11-01 02:06:00,B2038,CCA1803,1325.88,409.292,318.0,40.17499,116.49786
1604196394.0,2020-11-01 02:06:30,B2038,CCA1803,1744.98,409.292,318.0,40.19078,116.47924
1604196431.0,2020-11-01 02:07:00,B2038,CCA1803,2468.88,455.592,255.0,40.20298,116.42162
1604196450.0,2020-11-01 02:07:30,B2038,CCA1803,2682.24,477.816,242.0,40.20298,116.42162
1604196481.0,2020-11-01 02:08:00,B2038,CCA1803,3352.8,472.26,240.0,40.18103,116.37128
1604196519.0,2020-11-01 02:08:30,B2038,CCA1803,3718.56,513.004,240.0,40.14766,116.29596
1604196548.0,2020-11-01 02:09:00,B2038,CCA1803,4038.6,544.488,239.0,40.13878,116.27661
1604196579.0,2020-11-01 02:09:30,B2038,CCA1803,4587.24,559.304,240.0,40.11012,116.21326
1604196608.0,2020-11-01 02:10:00,B2038,CCA1803,5097.78,559.304,240.0,40.08855,116.16606000000002
1604196634.0,2020-11-01 02:10:30,B2038,CCA1803,5524.5,559.304,240.0,40.07948,116.14596
1604196672.0,2020-11-01 02:11:00,B2038,CCA1803,5958.84,575.972,240.0,40.04018,116.05826
1604196698.0,2020-11-01 02:11:30,B2038,CCA1803,6004.56,642.644,240.0,40.02291,116.01973999999998
1604196731.0,2020-11-01 02:12:00,B2038,CCA1803,6004.56,670.424,240.0,40.00015,115.96949
1604196758.0,2020-11-01 02:12:30,B2038,CCA1803,6004.56,672.2760000000002,240.0,39.97069000000001,115.90515
1604196784.0,2020-11-01 02:13:00,B2038,CCA1803,6073.14,672.2760000000002,240.0,39.95281,115.86594
1604196815.0,2020-11-01 02:13:30,B2038,CCA1803,6576.06,677.832,240.0,39.92194,115.7981
1604196841.0,2020-11-01 02:14:00,B2038,CCA1803,6964.68,687.092,240.0,39.89589,115.74115
1604196872.0,2020-11-01 02:14:30,B2038,CCA1803,7391.4,698.204,240.0,39.87474,115.69499
1604196901.0,2020-11-01 02:15:00,B2038,CCA1803,7871.46,701.908,240.0,39.85202,115.64502
1604196932.0,2020-11-01 02:15:30,B2038,CCA1803,8481.06,679.684,240.0,39.81431,115.56323
1604196960.0,2020-11-01 02:16:00,B2038,CCA1803,8854.44,681.5360000000002,240.0,39.78923,115.5084
1604196999.0,2020-11-01 02:16:30,B2038,CCA1803,9364.98,685.24,242.0,39.7603,115.44392
1604197028.0,2020-11-01 02:17:00,B2038,CCA1803,9692.64,687.092,243.0,39.73457,115.38
1604197062.0,2020-11-01 02:17:30,B2038,CCA1803,10279.38,661.164,243.0,39.70789,115.31304
1604197086.0,2020-11-01 02:18:00,B2038,CCA1803,10607.04,651.904,243.0,39.69863,115.28973
1604197112.0,2020-11-01 02:18:30,B2038,CCA1803,10888.98,650.052,243.0,39.673,115.22503
1604197146.0,2020-11-01 02:19:00,B2038,CCA1803,11003.28,657.46,243.0,39.64458,115.15344
1604197181.0,2020-11-01 02:19:30,B2038,CCA1803,11003.28,661.164,243.0,39.6187,115.08875
1604197202.0,2020-11-01 02:20:00,B2038,CCA1803,11003.28,663.0160000000002,243.0,39.6124,115.07295
1604197231.0,2020-11-01 02:20:30,B2038,CCA1803,11003.28,663.0160000000002,243.0,39.58812,115.01239
1604197263.0,2020-11-01 02:21:00,B2038,CCA1803,11003.28,663.0160000000002,243.0,39.56535,114.95569
1604197302.0,2020-11-01 02:21:30,B2038,CCA1803,11003.28,664.868,243.0,39.53551,114.88135
1604197325.0,2020-11-01 02:22:00,B2038,CCA1803,11003.28,664.868,243.0,39.51391,114.82782
1604197353.0,2020-11-01 02:22:30,B2038,CCA1803,11003.28,663.0160000000002,243.0,39.49608,114.78348
1604197382.0,2020-11-01 02:23:00,B2038,CCA1803,11003.28,663.0160000000002,243.0,39.4731,114.72664
