UTC TIME,Time,anum,fnum,height,speed,angle,longitude,latitude
2020-11-16 01:54:00,1605491665.0,B2039,CCA1803,114.3,303.728,350.0,40.08562,116.5949
2020-11-16 01:54:30,1605491680.0,B2039,CCA1803,335.28,307.432,349.0,40.09296,116.59302
2020-11-16 01:55:00,1605491715.0,B2039,CCA1803,708.66,338.916,355.0,40.12015,116.58588
2020-11-16 01:55:30,1605491733.0,B2039,CCA1803,944.88,348.176,1.0,40.12015,116.58588
2020-11-16 01:56:00,1605491775.0,B2039,CCA1803,1318.26,437.072,359.0,40.18117,116.58545
2020-11-16 01:56:30,1605491791.0,B2039,CCA1803,1455.42,438.924,359.0,40.19087,116.58484
2020-11-16 01:57:00,1605491826.0,B2039,CCA1803,1767.84,518.56,347.0,40.21587,116.58155
2020-11-16 01:57:30,1605491856.0,B2039,CCA1803,1958.34,513.004,302.0,40.26475,116.55608
2020-11-16 01:58:00,1605491880.0,B2039,CCA1803,2164.08,498.1880000000001,262.0,40.27732,116.51038
2020-11-16 01:58:30,1605491917.0,B2039,CCA1803,2766.06,498.1880000000001,239.0,40.2608,116.46082
2020-11-16 01:59:00,1605491944.0,B2039,CCA1803,3169.92,507.448,238.0,40.24118,116.42059
2020-11-16 01:59:30,1605491971.0,B2039,CCA1803,3329.94,537.08,238.0,40.22272,116.38329
2020-11-16 02:00:00,1605492016.0,B2039,CCA1803,3688.08,635.236,237.0,40.1905,116.31762
2020-11-16 02:00:30,1605492038.0,B2039,CCA1803,3992.88,681.5360000000002,237.0,40.16522,116.2655
2020-11-16 02:01:00,1605492063.0,B2039,CCA1803,4373.88,694.5,238.0,40.15265,116.23956
2020-11-16 02:01:30,1605492094.0,B2039,CCA1803,4815.84,713.02,238.0,40.1054,116.14258999999998
2020-11-16 02:02:00,1605492120.0,B2039,CCA1803,5173.98,724.132,238.0,40.07975,116.09028
2020-11-16 02:02:30,1605492151.0,B2039,CCA1803,5562.6,738.948,238.0,40.06579,116.06182
2020-11-16 02:03:00,1605492180.0,B2039,CCA1803,5699.76,768.58,238.0,40.01981,115.96832
2020-11-16 02:03:30,1605492210.0,B2039,CCA1803,5699.76,775.988,238.0,39.99545,115.91876
2020-11-16 02:04:00,1605492245.0,B2039,CCA1803,5699.76,770.432,238.0,39.95897,115.84491
2020-11-16 02:04:30,1605492275.0,B2039,CCA1803,5699.76,768.58,238.0,39.92706,115.78058
2020-11-16 02:05:00,1605492301.0,B2039,CCA1803,5958.84,774.1360000000002,238.0,39.89322,115.7124
2020-11-16 02:05:30,1605492332.0,B2039,CCA1803,6400.8,790.804,238.0,39.86147,115.6485
2020-11-16 02:06:00,1605492361.0,B2039,CCA1803,6842.76,792.6560000000002,238.0,39.84001,115.60541
2020-11-16 02:06:30,1605492398.0,B2039,CCA1803,7277.1,816.732,238.0,39.79472,115.51455
2020-11-16 02:07:00,1605492422.0,B2039,CCA1803,7612.38,829.696,240.0,39.77754,115.47986000000002
2020-11-16 02:07:30,1605492452.0,B2039,CCA1803,7932.42,853.7719999999998,244.0,39.73274,115.37591
2020-11-16 02:08:00,1605492483.0,B2039,CCA1803,8267.7,866.7360000000001,243.0,39.70381,115.30283
2020-11-16 02:08:30,1605492522.0,B2039,CCA1803,8755.38,881.552,243.0,39.66609,115.20771
2020-11-16 02:09:00,1605492555.0,B2039,CCA1803,9105.9,903.776,243.0,39.6322,115.12244
2020-11-16 02:09:30,1605492574.0,B2039,CCA1803,9273.54,909.332,243.0,39.6147,115.07861
2020-11-16 02:10:00,1605492609.0,B2039,CCA1803,9608.82,911.184,243.0,39.58003,114.99205
2020-11-16 02:10:30,1605492636.0,B2039,CCA1803,10416.54,881.552,243.0,39.54927,114.91586
2020-11-16 02:11:00,1605492669.0,B2039,CCA1803,10866.12,838.956,243.0,39.52039,114.84403
2020-11-16 02:11:30,1605492691.0,B2039,CCA1803,11003.28,838.956,243.0,39.50455,114.80457
2020-11-16 02:12:00,1605492725.0,B2039,CCA1803,11003.28,842.66,243.0,39.46632,114.70968
2020-11-16 02:12:30,1605492754.0,B2039,CCA1803,11003.28,842.66,243.0,39.44781,114.664
2020-11-16 02:13:00,1605492788.0,B2039,CCA1803,11003.28,842.66,243.0,39.41392000000001,114.58044
2020-11-16 02:13:30,1605492815.0,B2039,CCA1803,11003.28,844.512,243.0,39.41392000000001,114.58044
2020-11-16 02:14:00,1605492840.0,B2039,CCA1803,11003.28,844.512,243.0,39.41392000000001,114.58044
2020-11-16 02:14:30,1605492877.0,B2039,CCA1803,11003.28,846.3639999999998,243.0,39.41392000000001,114.58044
2020-11-16 02:15:00,1605492901.0,B2039,CCA1803,11003.28,846.3639999999998,243.0,39.41392000000001,114.58044
2020-11-16 02:15:30,1605492934.0,B2039,CCA1803,11003.28,848.216,243.0,39.41392000000001,114.58044
2020-11-16 02:16:00,1605492963.0,B2039,CCA1803,11003.28,874.144,220.0,39.41392000000001,114.58044
2020-11-16 02:16:30,1605492992.0,B2039,CCA1803,11003.28,900.072,197.0,39.41392000000001,114.58044
2020-11-16 02:17:00,1605493026.4,B2039,CCA1803,11003.28,898.22,196.8,39.28502000000001,114.45925199999999
2020-11-16 02:17:30,1605493060.8,B2039,CCA1803,11003.28,896.368,196.6,39.15612000000001,114.338064
2020-11-16 02:18:00,1605493095.2,B2039,CCA1803,11003.28,894.516,196.4,39.02722,114.216876
2020-11-16 02:18:30,1605493129.6,B2039,CCA1803,11003.28,892.664,196.2,38.89832,114.09568800000001
2020-11-16 02:19:00,1605493164.0,B2039,CCA1803,11003.28,890.812,196.0,38.76942,113.9745
2020-11-16 02:19:30,1605493175.0,B2039,CCA1803,11003.28,890.812,196.0,38.76942,113.9745
2020-11-16 02:20:00,1605493201.0,B2039,CCA1803,11003.28,888.96,196.0,38.71359,113.95471
2020-11-16 02:20:30,1605493233.0,B2039,CCA1803,11003.28,892.664,196.0,38.71359,113.95471
2020-11-16 02:21:00,1605493261.0,B2039,CCA1803,11003.28,892.664,196.0,38.56131,113.90082
2020-11-16 02:21:30,1605493297.0,B2039,CCA1803,11003.28,890.812,196.0,38.50177,113.87986
2020-11-16 02:22:00,1605493323.0,B2039,CCA1803,11003.28,890.812,196.0,38.45066,113.86194
2020-11-16 02:22:30,1605493350.0,B2039,CCA1803,11003.28,892.664,196.0,38.37711,113.83627
2020-11-16 02:23:00,1605493387.0,B2039,CCA1803,11003.28,894.5160000000002,196.0,38.29967,113.80936
2020-11-16 02:23:30,1605493410.0,B2039,CCA1803,11003.28,892.664,196.0,38.29967,113.80936
