UTC TIME,Time,anum,fnum,height,speed,angle,longitude,latitude
2020-11-12 01:56:30,1605146219.0,B5918,CCA1803,30.48,300.024,354.0,40.08027,116.59628
2020-11-12 01:57:00,1605146229.0,B5918,CCA1803,160.02,300.024,354.0,40.08627,116.59515
2020-11-12 01:57:30,1605146253.0,B5918,CCA1803,487.68,300.024,354.0,40.09963,116.59316
2020-11-12 01:58:00,1605146284.0,B5918,CCA1803,861.06,268.54,355.0,40.11324000000001,116.59119
2020-11-12 01:58:30,1605146315.0,B5918,CCA1803,1013.46,344.472,354.0,40.13681,116.58813
2020-11-12 01:59:00,1605146350.0,B5918,CCA1803,1219.2,438.924,355.0,40.17499,116.58289
2020-11-12 01:59:30,1605146378.0,B5918,CCA1803,1676.4,459.296,354.0,40.20401,116.57892
2020-11-12 02:00:00,1605146405.0,B5918,CCA1803,2034.54,459.296,354.0,40.24059000000001,116.57224
2020-11-12 02:00:30,1605146435.0,B5918,CCA1803,2476.5,494.484,302.0,40.254,116.56357
2020-11-12 02:01:00,1605146474.0,B5918,CCA1803,3124.2,505.596,264.0,40.26682,116.47931
2020-11-12 02:01:30,1605146500.0,B5918,CCA1803,3291.84,505.596,264.0,40.24562,116.43542
2020-11-12 02:02:00,1605146526.0,B5918,CCA1803,3634.74,609.308,238.0,40.23603,116.41556
2020-11-12 02:02:30,1605146554.0,B5918,CCA1803,4046.22,616.716,238.0,40.20144000000001,116.34453
2020-11-12 02:03:00,1605146581.0,B5918,CCA1803,4396.74,622.2719999999998,237.0,40.18208,116.30475
2020-11-12 02:03:30,1605146610.0,B5918,CCA1803,4960.62,614.864,237.0,40.15698,116.25327
2020-11-12 02:04:00,1605146646.0,B5918,CCA1803,5554.98,605.604,238.0,40.14367,116.2258
2020-11-12 02:04:30,1605146681.0,B5918,CCA1803,5897.88,629.68,238.0,40.09758,116.13086
2020-11-12 02:05:00,1605146712.0,B5918,CCA1803,5996.94,666.72,238.0,40.07747,116.08935
2020-11-12 02:05:30,1605146737.0,B5918,CCA1803,6004.56,666.72,238.0,40.04741,116.02777
