Time,UTC TIME,anum,fnum,height,speed,angle,longitude,latitude
1604406228.0,2020-11-03 12:23:30,B1081,CCA1883,60.96,296.32,354.0,40.08174,116.61407
1604406242.0,2020-11-03 12:24:00,B1081,CCA1883,228.6,296.32,354.0,40.08174,116.61407
1604406278.0,2020-11-03 12:24:30,B1081,CCA1883,617.22,338.916,27.0,40.1201,116.61993
1604406310.0,2020-11-03 12:25:00,B1081,CCA1883,838.2,396.328,29.0,40.12375,116.62243
1604406343.0,2020-11-03 12:25:30,B1081,CCA1883,1234.44,498.1880000000001,75.0,40.16858,116.66846
1604406370.0,2020-11-03 12:26:00,B1081,CCA1883,1493.52,520.4119999999998,84.0,40.16858,116.66846
1604406395.0,2020-11-03 12:26:30,B1081,CCA1883,1889.76,518.56,83.0,40.16858,116.66846
1604406424.0,2020-11-03 12:27:00,B1081,CCA1883,2004.06,524.116,83.0,40.18126,116.81573
1604406450.0,2020-11-03 12:27:30,B1081,CCA1883,2141.22,524.116,78.0,40.18858,116.84711
1604406484.0,2020-11-03 12:28:00,B1081,CCA1883,2636.52,525.9680000000002,65.0,40.21112,116.90951
1604406510.0,2020-11-03 12:28:30,B1081,CCA1883,3009.9,555.6,65.0,40.21895,116.93211
1604406546.0,2020-11-03 12:29:00,B1081,CCA1883,3520.44,590.788,89.0,40.24123,117.01343
1604406572.0,2020-11-03 12:29:30,B1081,CCA1883,3855.72,609.308,131.0,40.225,117.06001
1604406607.0,2020-11-03 12:30:00,B1081,CCA1883,4030.98,659.312,163.0,40.17342,117.09129
1604406644.0,2020-11-03 12:30:30,B1081,CCA1883,4427.22,679.684,191.0,40.11239000000001,117.07843
1604406666.0,2020-11-03 12:31:00,B1081,CCA1883,4693.92,701.908,192.0,40.09222000000001,117.07275
1604406702.0,2020-11-03 12:31:30,B1081,CCA1883,5265.42,690.796,193.0,40.0292,117.05558
1604406731.0,2020-11-03 12:32:00,B1081,CCA1883,5448.3,727.836,193.0,39.98067,117.04187
1604406753.0,2020-11-03 12:32:30,B1081,CCA1883,5654.04,737.096,193.0,39.94231,117.03082
1604406781.0,2020-11-03 12:33:00,B1081,CCA1883,5699.76,737.096,193.0,39.8766,117.01227
1604406813.0,2020-11-03 12:33:30,B1081,CCA1883,5699.76,755.6160000000001,175.0,39.84834,117.00946
1604406842.0,2020-11-03 12:34:00,B1081,CCA1883,5699.76,755.6160000000001,176.0,39.76441,117.01666000000002
1604406874.0,2020-11-03 12:34:30,B1081,CCA1883,5699.76,757.4680000000002,177.0,39.70794,117.02032
1604406900.0,2020-11-03 12:35:00,B1081,CCA1883,5699.76,757.4680000000002,177.0,39.65301,117.02411
1604406937.0,2020-11-03 12:35:30,B1081,CCA1883,5699.76,753.7639999999999,176.0,39.60951,117.02714
1604406973.0,2020-11-03 12:36:00,B1081,CCA1883,5905.5,755.6160000000001,176.0,39.51448,117.03389
1604406998.0,2020-11-03 12:36:30,B1081,CCA1883,5996.94,766.7280000000002,176.0,39.4675,117.03723
1604407029.0,2020-11-03 12:37:00,B1081,CCA1883,6019.8,763.0239999999999,176.0,39.4189,117.0407
1604407060.0,2020-11-03 12:37:30,B1081,CCA1883,6202.68,768.58,176.0,39.34488,117.04596
1604407084.0,2020-11-03 12:38:00,B1081,CCA1883,6362.7,768.58,176.0,39.32451,117.04738
1604407114.0,2020-11-03 12:38:30,B1081,CCA1883,6537.96,783.3960000000002,176.0,39.2395,117.0533
1604407140.0,2020-11-03 12:39:00,B1081,CCA1883,6697.98,785.248,176.0,39.22668,117.05425
1604407180.0,2020-11-03 12:39:30,B1081,CCA1883,6949.44,796.36,176.0,39.13206,117.06088
1604407205.0,2020-11-03 12:40:00,B1081,CCA1883,7101.84,811.176,176.0,39.07887,117.06446
1604407235.0,2020-11-03 12:40:30,B1081,CCA1883,7406.64,827.8439999999998,176.0,38.99455,117.07025
1604407271.0,2020-11-03 12:41:00,B1081,CCA1883,7696.2,835.252,176.0,38.92437,117.07587
1604407290.0,2020-11-03 12:41:30,B1081,CCA1883,7833.36,835.252,176.0,38.88015,117.09039
1604407321.0,2020-11-03 12:42:00,B1081,CCA1883,8092.44,901.924,156.0,38.82339,117.1222
1604407361.0,2020-11-03 12:42:30,B1081,CCA1883,8389.62,911.184,156.0,38.75092,117.16296
1604407386.0,2020-11-03 12:43:00,B1081,CCA1883,8526.78,922.296,155.0,38.68593,117.19982
1604407411.0,2020-11-03 12:43:30,B1081,CCA1883,8656.32,931.556,155.0,38.62961,117.2323
1604407447.0,2020-11-03 12:44:00,B1081,CCA1883,8968.74,933.408,158.0,38.54974,117.26407
1604407475.0,2020-11-03 12:44:30,B1081,CCA1883,9220.2,933.408,158.0,38.50233,117.26398
1604407507.0,2020-11-03 12:45:00,B1081,CCA1883,9578.34,846.3639999999998,181.0,38.48357,117.2627
1604407537.0,2020-11-03 12:45:30,B1081,CCA1883,9898.38,825.992,182.0,38.37827,117.25983
1604407563.0,2020-11-03 12:46:00,B1081,CCA1883,9966.96,838.956,182.0,38.37827,117.25983
1604407607.0,2020-11-03 12:46:30,B1081,CCA1883,10050.78,872.2919999999998,182.0,38.28991,117.2569
1604407631.0,2020-11-03 12:47:00,B1081,CCA1883,10153.650000000001,872.2919999999998,182.0,38.28991,117.2569
1604407655.0,2020-11-03 12:47:30,B1081,CCA1883,10256.52,872.2919999999998,182.0,38.28991,117.2569
1604407709.0,2020-11-03 12:48:00,B1081,CCA1883,10629.9,872.2919999999998,182.0,38.28991,117.2569
1604407715.0,2020-11-03 12:48:30,B1081,CCA1883,10675.62,872.2919999999998,182.0,38.28991,117.2569
1604407745.25,2020-11-03 12:49:00,B1081,CCA1883,10681.335000000001,876.4589999999998,182.0,38.15584,117.25293
1604407775.5,2020-11-03 12:49:30,B1081,CCA1883,10687.05,880.626,182.0,38.021770000000004,117.24896000000001
1604407805.75,2020-11-03 12:50:00,B1081,CCA1883,10692.765,884.793,182.0,37.8877,117.24499
1604407836.0,2020-11-03 12:50:30,B1081,CCA1883,10698.48,888.96,182.0,37.75363,117.24102
1604407861.0,2020-11-03 12:51:00,B1081,CCA1883,10698.48,888.96,182.0,37.69267,117.23937
1604407894.0,2020-11-03 12:51:30,B1081,CCA1883,10698.48,888.0340000000001,182.0,37.64699,117.238135
1604407927.0,2020-11-03 12:52:00,B1081,CCA1883,10698.48,887.1080000000002,182.0,37.60131,117.2369
1604407962.0,2020-11-03 12:52:30,B1081,CCA1883,10698.48,881.552,181.0,37.60131,117.2369
1604407984.0,2020-11-03 12:53:00,B1081,CCA1883,10698.48,881.552,181.0,37.60131,117.2369
1604408021.0,2020-11-03 12:53:30,B1081,CCA1883,10698.48,885.2560000000001,181.0,37.427835,117.231855
1604408058.0,2020-11-03 12:54:00,B1081,CCA1883,10698.48,888.96,181.0,37.25436,117.22681
1604408072.0,2020-11-03 12:54:30,B1081,CCA1883,10698.48,888.96,181.0,37.19563,117.22517
1604408101.0,2020-11-03 12:55:00,B1081,CCA1883,10698.48,892.664,182.0,37.14952,117.22388
1604408132.0,2020-11-03 12:55:30,B1081,CCA1883,10698.48,892.664,181.0,37.04993,117.22102
1604408166.0,2020-11-03 12:56:00,B1081,CCA1883,10698.48,896.368,181.0,36.9979,117.21952
1604408194.0,2020-11-03 12:56:30,B1081,CCA1883,10698.48,896.368,181.0,36.9979,117.21952
1604408224.0,2020-11-03 12:57:00,B1081,CCA1883,10698.48,907.48,178.0,36.85428,117.21974
1604408255.0,2020-11-03 12:57:30,B1081,CCA1883,10698.48,907.48,178.0,36.77151,117.23408
1604408292.0,2020-11-03 12:58:00,B1081,CCA1883,10706.1,951.928,166.0,36.68884,117.2586
1604408320.0,2020-11-03 12:58:30,B1081,CCA1883,10698.48,955.632,167.0,36.63335,117.2752
1604408345.0,2020-11-03 12:59:00,B1081,CCA1883,10698.48,957.484,166.0,36.56129,117.29635
1604408375.0,2020-11-03 12:59:30,B1081,CCA1883,10698.48,955.632,166.0,36.50047,117.31447
1604408400.0,2020-11-03 13:00:00,B1081,CCA1883,10698.48,951.928,166.0,36.4704,117.32346
