UTC TIME,Time,anum,fnum,height,speed,angle,longitude,latitude
2020-11-21 02:44:00,1605926667.0,B2037,CCA1803,434.34,307.432,354.0,40.09502,116.59403
2020-11-21 02:44:30,1605926678.0,B2037,CCA1803,571.5,309.284,354.0,40.09502,116.59403
2020-11-21 02:45:00,1605926713.0,B2037,CCA1803,944.88,325.952,353.0,40.11984,116.59004
2020-11-21 02:45:30,1605926733.0,B2037,CCA1803,1074.42,325.952,353.0,40.15005,116.58454
2020-11-21 02:46:00,1605926767.0,B2037,CCA1803,1348.74,446.332,353.0,40.15613,116.58344
2020-11-21 02:46:30,1605926795.0,B2037,CCA1803,1767.84,487.076,332.0,40.21643,116.55658
2020-11-21 02:47:00,1605926821.0,B2037,CCA1803,2164.08,509.3,265.0,40.22323,116.53835
2020-11-21 02:47:30,1605926851.0,B2037,CCA1803,2766.06,498.1880000000001,241.0,40.22085,116.50133
2020-11-21 02:48:00,1605926890.0,B2037,CCA1803,3307.08,544.488,240.0,40.19101,116.43213
2020-11-21 02:48:30,1605926916.0,B2037,CCA1803,3810.0,563.008,241.0,40.16606,116.37543
2020-11-21 02:49:00,1605926945.0,B2037,CCA1803,4381.5,581.528,241.0,40.14409000000001,116.3248
2020-11-21 02:49:30,1605926981.0,B2037,CCA1803,5006.34,607.456,241.0,40.11786,116.26367
2020-11-21 02:50:00,1605927001.0,B2037,CCA1803,5349.24,620.42,241.0,40.10778,116.2406
2020-11-21 02:50:30,1605927041.0,B2037,CCA1803,5897.88,625.976,242.0,40.07213,116.1571
2020-11-21 02:51:00,1605927064.0,B2037,CCA1803,6004.56,692.648,241.0,40.06297,116.13605
2020-11-21 02:51:30,1605927091.0,B2037,CCA1803,6012.18,700.056,241.0,40.03288,116.06669
2020-11-21 02:52:00,1605927123.0,B2037,CCA1803,6492.24,703.76,241.0,40.00411,116.00039
2020-11-21 02:52:30,1605927162.0,B2037,CCA1803,7048.5,725.9839999999998,241.0,39.98108,115.94751
2020-11-21 02:53:00,1605927188.0,B2037,CCA1803,7353.3,746.3560000000001,241.0,39.94849,115.87299
2020-11-21 02:53:30,1605927216.0,B2037,CCA1803,7734.3,761.172,241.0,39.92348,115.81587
2020-11-21 02:54:00,1605927253.0,B2037,CCA1803,8191.5,775.988,241.0,39.88214,115.72168
2020-11-21 02:54:30,1605927275.0,B2037,CCA1803,8511.54,777.84,241.0,39.86732,115.68801
2020-11-21 02:55:00,1605927303.0,B2037,CCA1803,8846.82,779.692,241.0,39.84032,115.62651
2020-11-21 02:55:30,1605927335.0,B2037,CCA1803,9197.34,794.508,241.0,39.8037,115.54388
2020-11-21 02:56:00,1605927360.0,B2037,CCA1803,9464.04,801.916,241.0,39.78415,115.49957
2020-11-21 02:56:30,1605927397.0,B2037,CCA1803,9814.56,798.212,243.0,39.75407,115.43156
2020-11-21 02:57:00,1605927425.0,B2037,CCA1803,10302.24,777.84,244.0,39.72689,115.36303999999998
2020-11-21 02:57:30,1605927462.0,B2037,CCA1803,10866.12,750.06,244.0,39.68578,115.25598
2020-11-21 02:58:00,1605927483.0,B2037,CCA1803,10995.66,750.06,244.0,39.6802,115.24182
2020-11-21 02:58:30,1605927514.0,B2037,CCA1803,11003.28,729.688,243.0,39.64929,115.16424
2020-11-21 02:59:00,1605927540.0,B2037,CCA1803,11003.28,727.836,243.0,39.62489,115.1037
2020-11-21 02:59:30,1605927571.0,B2037,CCA1803,11003.28,727.836,243.0,39.5957,115.03119
2020-11-21 03:00:00,1605927612.0,B2037,CCA1803,11003.28,727.836,243.0,39.56749,114.96106
2020-11-21 03:00:30,1605927633.0,B2037,CCA1803,11003.28,727.836,243.0,39.55142,114.92105
2020-11-21 03:01:00,1605927668.0,B2037,CCA1803,11003.28,729.688,243.0,39.51601,114.83295
2020-11-21 03:01:30,1605927693.0,B2037,CCA1803,11003.28,727.836,243.0,39.49663,114.78492
2020-11-21 03:02:00,1605927736.0,B2037,CCA1803,11003.28,727.836,243.0,39.45535,114.6828
2020-11-21 03:02:30,1605927751.0,B2037,CCA1803,11003.28,729.688,243.0,39.44306,114.65247
2020-11-21 03:03:00,1605927781.0,B2037,CCA1803,11003.28,729.688,243.0,39.44306,114.65247
2020-11-21 03:03:30,1605927812.0,B2037,CCA1803,11003.28,722.28,243.0,39.39674,114.53826
2020-11-21 03:04:00,1605927846.0,B2037,CCA1803,11003.28,718.576,243.0,39.37761,114.49139
2020-11-21 03:04:30,1605927883.0,B2037,CCA1803,11003.28,718.576,243.0,39.33755,114.39341
2020-11-21 03:05:00,1605927912.0,B2037,CCA1803,11003.28,714.872,243.0,39.32482,114.36212
2020-11-21 03:05:30,1605927935.0,B2037,CCA1803,11003.28,714.872,243.0,39.2981,114.29674
2020-11-21 03:06:00,1605927960.0,B2037,CCA1803,11003.28,713.02,243.0,39.27049,114.22925
2020-11-21 03:06:30,1605927992.0,B2037,CCA1803,11003.28,713.02,239.0,39.24442,114.17004
2020-11-21 03:07:00,1605928041.0,B2037,CCA1803,11003.28,759.32,207.0,39.18837,114.12238
2020-11-21 03:07:30,1605928053.0,B2037,CCA1803,11003.28,781.544,196.0,39.14832,114.10711
2020-11-21 03:08:00,1605928080.0,B2037,CCA1803,11003.28,783.3960000000002,195.0,39.14832,114.10711
